pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
17,0.4086,Control,0.8166132335729811,0.8370129059117403,0.8391210485736315,0.8166132335729812,0.185,0.185,0.185,0.9768930510301084,0.9869675848098532
17,0.6088,CD,1.214790953052589,1.165071283095723,1.1583991717107358,1.2147909530525889,0.08823529411764708,0.08823529411764708,0.08823529411764708,0.9501288353964843,0.968889295370082
17,0.6088,Control,0.8909580337736164,0.9022432694976409,0.9051156515034694,0.8909580337736165,0.105,0.105,0.105,0.9845998131441995,0.9938847884132762
17,0.6558,CD,1.2576934313923032,1.2022665114925806,1.1966071997451417,1.257693431392303,0.1082352941176471,0.1082352941176471,0.1082352941176471,0.9482236369121582,0.9677666483578412
17,0.6558,Control,0.9102290586858386,0.9187808770469054,0.9207393986121819,0.9102290586858386,0.095,0.095,0.095,0.985287929467115,0.9946294956768538
17,0.7028,CD,1.2077946806367117,1.1647497817864416,1.1597801847722204,1.2077946806367117,0.09323529411764708,0.09323529411764708,0.09323529411764708,0.9504873306226189,0.9687382864335652
17,0.7028,Control,0.9168588028757733,0.9262121842908688,0.9255759444872782,0.9168588028757734,0.09,0.09,0.09,0.9848643786535619,0.9941256323741584
17,0.7288,CD,1.2018345758613742,1.1528047716031422,1.1515753424657533,1.2018345758613742,0.07823529411764707,0.07823529411764707,0.07823529411764707,0.9537980227413387,0.9707256246377438
17,0.7288,Control,0.8932070305968902,0.9058881487649182,0.9067802621434079,0.8932070305968903,0.1,0.1,0.1,0.9849542983986771,0.9945149920735666
17,0.7479,CD,1.1967907515615555,1.1511972650567355,1.1527126473399172,1.1967907515615555,0.08823529411764708,0.08823529411764708,0.08823529411764708,0.9507102866558693,0.969020912600255
17,0.7479,Control,0.9326515214847017,0.939789064668332,0.93756900539707,0.9326515214847017,0.07,0.07,0.07,0.9857106168067749,0.9949299773596308
17,0.767,CD,1.1271020552085433,1.100771021239453,1.0944663905702452,1.1271020552085431,0.05323529411764705,0.05323529411764705,0.05323529411764705,0.957392023614566,0.9724691536007819
17,0.767,Control,0.9336285738170875,0.9403552595059673,0.9445158057054741,0.9336285738170876,0.06,0.06,0.06,0.9856356959838007,0.9947134045931825
17,0.7909,CD,1.1387482369534556,1.1103171370381146,1.107762026122969,1.1387482369534556,0.05823529411764705,0.05823529411764705,0.05823529411764705,0.958071700945455,0.9728362758544079
17,0.7909,Control,0.9309070389566962,0.9385623091867887,0.939207401696222,0.9309070389566962,0.065,0.065,0.065,0.9856418056961236,0.994970055618956
17,1.0,CD,0.9995249848881725,0.9991518766366017,0.9969831156419241,0.9995249848881723,0.00588235294117645,0.00588235294117645,0.00588235294117645,0.9970041839640316,0.9985294667176572
17,1.0,Control,1.0085524995820097,1.0064467110741049,1.0053592906707787,1.0085524995820099,0.0117647058823529,0.01058823529411762,0.009411764705882342,0.9988334576065391,0.9994096436291674
