modality,split,metric,value
gene,48,omega2,0.888088607861741
gene,48,deff,0.27250617772230634
gene,48,library_sparsity,0.3
gene,48,source_r2,0.0003458174852652386
gene,49,abundance,0.07692307692307693
gene,49,prevalence,0.04962779156327544
gene,49,distance,0.3
gene,49,dispersion,0.7
gene,49,omega2,0.727800970113812
gene,49,deff,0.11173223030108016
gene,49,library_sparsity,0.3
gene,49,source_r2,0.03199717595461078
gene,50,abundance,0.12655086848635236
gene,50,prevalence,0.08188585607940446
gene,50,distance,0.44
gene,50,dispersion,0.7
gene,50,omega2,0.47791971922613125
gene,50,deff,0.1844108335460154
gene,50,library_sparsity,0.3
gene,50,source_r2,0.04271516546409018
gene,51,abundance,0.07692307692307693
gene,51,prevalence,0.07692307692307693
gene,51,distance,0.4
gene,51,dispersion,0.8
gene,51,omega2,1.139054568738292
gene,51,deff,0.2607536977720599
gene,51,library_sparsity,0.3
gene,51,source_r2,0.022673090790920527
gene,52,abundance,0.10421836228287841
gene,52,prevalence,0.11910669975186104
gene,52,distance,0.35
gene,52,dispersion,0.6
gene,52,omega2,0.6958664068176506
gene,52,deff,0.5006963680029038
gene,52,library_sparsity,0.4
gene,52,source_r2,0.06966228773254346
gene,53,abundance,0.03225806451612903
gene,53,prevalence,0.062034739454094295
gene,53,distance,0.35
gene,53,dispersion,0.7
gene,53,omega2,1.007151492639612
gene,53,deff,0.044809083440306395
gene,53,library_sparsity,0.3
gene,53,source_r2,0.023886578367623593
gene,54,abundance,0.08188585607940446
gene,54,prevalence,0.1141439205955335
gene,54,distance,0.55
gene,54,dispersion,0.9
gene,54,omega2,1.5973823201771455
gene,54,deff,0.2336075454085999
gene,54,library_sparsity,0.4
gene,54,source_r2,0.07272035027385709
gene,55,abundance,0.03722084367245657
gene,55,prevalence,0.06947890818858561
gene,55,distance,0.3
gene,55,dispersion,0.6
gene,55,omega2,0.9773770527520996
gene,55,deff,0.06035800868186206
gene,55,library_sparsity,0.3
gene,55,source_r2,0.022123270151597305
gene,56,abundance,0.04466501240694789
gene,56,prevalence,0.02977667493796526
gene,56,distance,0.25
gene,56,dispersion,0.4
gene,56,omega2,0.060170276033867244
gene,56,deff,0.334478691259992
gene,56,library_sparsity,0.3
gene,56,source_r2,0.018057125528845204
gene,57,abundance,0.05955334987593052
gene,57,prevalence,0.03970223325062035
gene,57,distance,0.2
gene,57,dispersion,0.5
gene,57,omega2,0.5803285427890003
gene,57,deff,0.1188000110121441
gene,57,library_sparsity,0.4
gene,57,source_r2,0.00289910762673991
gene,58,abundance,0.10421836228287841
gene,58,prevalence,0.06451612903225806
gene,58,distance,0.2
gene,58,dispersion,0.5
gene,58,omega2,0.23367312923642386
gene,58,deff,0.3581871150030599
gene,58,library_sparsity,0.4
gene,58,source_r2,0.026491747289506203
gene,59,abundance,0.11166253101736973
gene,59,prevalence,0.0967741935483871
gene,59,distance,0.4
gene,59,dispersion,0.7
gene,59,omega2,0.5184279258821173
gene,59,deff,0.12785441791416857
gene,59,library_sparsity,0.3
gene,59,source_r2,0.046125097043140946
gene,60,abundance,0.12158808933002481
gene,60,prevalence,0.11166253101736973
gene,60,distance,0.3
gene,60,dispersion,0.5
gene,60,omega2,0.08795835663149201
gene,60,deff,0.4893547006896424
gene,60,library_sparsity,0.3
gene,60,source_r2,0.026649763642814364
gene,61,abundance,0.08684863523573201
gene,61,prevalence,0.07444168734491315
gene,61,distance,0.2
gene,61,dispersion,0.5
gene,61,omega2,0.2881226441445923
gene,61,deff,0.3862460920289833
gene,61,library_sparsity,0.3
gene,61,source_r2,0.026882408423761325
gene,62,abundance,0.12655086848635236
gene,62,prevalence,0.08684863523573201
gene,62,distance,0.4
gene,62,dispersion,0.7
gene,62,omega2,1.5655631444663558
gene,62,deff,0.1861108140991332
gene,62,library_sparsity,0.5
gene,62,source_r2,0.011559916570333666
gene,63,abundance,0.12158808933002481
gene,63,prevalence,0.07444168734491315
gene,63,distance,0.4
gene,63,dispersion,0.7
gene,63,omega2,1.4227037063714547
gene,63,deff,0.21979305750351896
gene,63,library_sparsity,0.6
gene,63,source_r2,0.03541715702938119
gene,64,abundance,0.08933002481389578
gene,64,prevalence,0.06699751861042183
gene,64,distance,0.2
gene,64,dispersion,0.5
gene,64,omega2,0.3457567599760232
gene,64,deff,0.414815325834317
gene,64,library_sparsity,0.4
gene,64,source_r2,0.02493865913341395
gene,65,abundance,0.04466501240694789
gene,65,prevalence,0.062034739454094295
gene,65,distance,0.4
gene,65,dispersion,0.7
gene,65,omega2,1.171992125592186
gene,65,deff,0.009473250026610132
gene,65,library_sparsity,0.4
gene,65,source_r2,0.03612732563565108
gene,66,abundance,0.24069478908188585
gene,66,prevalence,0.09181141439205956
gene,66,distance,0.56
gene,66,dispersion,0.6
gene,66,omega2,0.6487097366831713
gene,66,deff,0.3359565750194171
gene,66,library_sparsity,0.5
gene,66,source_r2,0.040020433262103174
gene,67,abundance,0.08188585607940446
gene,67,prevalence,0.08933002481389578
gene,67,distance,0.32
gene,67,dispersion,0.4
gene,67,omega2,0.018760037462880467
gene,67,deff,0.25970754873078544
gene,67,library_sparsity,0.5
gene,67,source_r2,0.008258646486128427
gene,68,abundance,0.05459057071960298
gene,68,prevalence,0.02481389578163772
gene,68,distance,0.2
gene,68,dispersion,0.5
gene,68,omega2,0.5873258254897189
gene,68,deff,0.12893598362172976
gene,68,library_sparsity,0.5
gene,68,source_r2,0.0031700873439632756
gene,69,abundance,0.16377171215880892
gene,69,prevalence,0.0794044665012407
gene,69,distance,0.4
gene,69,dispersion,0.6
gene,69,omega2,0.41225309708583213
gene,69,deff,0.39895535599510756
gene,69,library_sparsity,0.5
gene,69,source_r2,0.032380532595513975
gene,70,abundance,0.062034739454094295
gene,70,prevalence,0.01488833746898263
gene,70,distance,0.24
gene,70,dispersion,0.5
gene,70,omega2,0.6089436463928088
gene,70,deff,0.11767109262462927
gene,70,library_sparsity,0.6
gene,70,source_r2,0.002557081120995232
gene,71,abundance,0.11662531017369727
gene,71,prevalence,0.03722084367245657
gene,71,distance,0.24
gene,71,dispersion,0.4
gene,71,omega2,0.3206125281542575
gene,71,deff,0.256979185296565
gene,71,library_sparsity,0.3
gene,71,source_r2,0.00891327617252821
gene,72,abundance,0.10669975186104218
gene,72,prevalence,0.03722084367245657
gene,72,distance,0.32
gene,72,dispersion,0.4
gene,72,omega2,0.5321719066667251
gene,72,deff,0.4127329110207662
gene,72,library_sparsity,0.3
gene,72,source_r2,0.006877836164267395
gene,73,abundance,0.052109181141439205
gene,73,prevalence,0.12655086848635236
gene,73,distance,0.36
gene,73,dispersion,0.5
gene,73,omega2,0.28199377056532215
gene,73,deff,0.23277478388202855
gene,73,library_sparsity,0.4
gene,73,source_r2,0.033362715004689514
gene,74,abundance,0.17369727047146402
gene,74,prevalence,0.08436724565756824
gene,74,distance,0.28
gene,74,dispersion,0.6
gene,74,omega2,0.2607023102595802
gene,74,deff,0.4781149667997804
gene,74,library_sparsity,0.3
gene,74,source_r2,0.0316798263506482
gene,75,abundance,0.1315136476426799
gene,75,prevalence,0.08684863523573201
gene,75,distance,0.3
gene,75,dispersion,0.7
gene,75,omega2,0.0031467484246923204
gene,75,deff,0.2859556889670107
gene,75,library_sparsity,0.3
gene,75,source_r2,0.032455161380036075
gene,76,abundance,0.12406947890818859
gene,76,prevalence,0.05707196029776675
gene,76,distance,0.32
gene,76,dispersion,0.6
gene,76,omega2,0.14684368800994083
gene,76,deff,0.4922793972797228
gene,76,library_sparsity,0.4
gene,76,source_r2,0.027445925995310833
gene,77,abundance,0.04218362282878412
gene,77,prevalence,0.062034739454094295
gene,77,distance,0.35
gene,77,dispersion,0.7
gene,77,omega2,1.0484620440940977
gene,77,deff,0.047685952107362095
gene,77,library_sparsity,0.3
gene,77,source_r2,0.022021927013425296
gene,78,abundance,0.05459057071960298
gene,78,prevalence,0.017369727047146403
gene,78,distance,0.24
gene,78,dispersion,0.4
gene,78,omega2,0.17552239253812013
gene,78,deff,0.2636287663951174
gene,78,library_sparsity,0.3
gene,78,source_r2,0.013255071003173826
gene,79,abundance,0.052109181141439205
gene,79,prevalence,0.07444168734491315
gene,79,distance,0.52
gene,79,dispersion,0.7
gene,79,omega2,1.0073407374802663
gene,79,deff,0.03867404105482329
gene,79,library_sparsity,0.5
gene,79,source_r2,0.04658384284734506
gene,80,abundance,0.05955334987593052
gene,80,prevalence,0.022332506203473945
gene,80,distance,0.25
gene,80,dispersion,0.5
gene,80,omega2,0.452915740803635
gene,80,deff,0.17270590656419058
gene,80,library_sparsity,0.3
gene,80,source_r2,0.0013761599420009912
gene,81,abundance,0.1315136476426799
gene,81,prevalence,0.08436724565756824
gene,81,distance,0.28
gene,81,dispersion,0.6
gene,81,omega2,0.028756658577351994
gene,81,deff,0.3043212077002852
gene,81,library_sparsity,0.5
gene,81,source_r2,0.03233866068772882
gene,82,abundance,0.06699751861042183
gene,82,prevalence,0.11910669975186104
gene,82,distance,0.3
gene,82,dispersion,0.7
gene,82,omega2,0.9326863911831756
gene,82,deff,0.5594085165040901
gene,82,library_sparsity,0.5
gene,82,source_r2,0.06447723013966615
gene,83,abundance,0.12158808933002481
gene,83,prevalence,0.019851116625310174
gene,83,distance,0.25
gene,83,dispersion,0.5
gene,83,omega2,0.896690608872298
gene,83,deff,0.2671574922429057
gene,83,library_sparsity,0.4
gene,83,source_r2,0.00025507046490341696
gene,84,abundance,0.052109181141439205
gene,84,prevalence,0.02977667493796526
gene,84,distance,0.2
gene,84,dispersion,0.5
gene,84,omega2,0.4049049334821777
gene,84,deff,0.16485660095584248
gene,84,library_sparsity,0.5
gene,84,source_r2,0.008605598385545877
gene,85,abundance,0.062034739454094295
gene,85,prevalence,0.03722084367245657
gene,85,distance,0.2
gene,85,dispersion,0.5
gene,85,omega2,0.6386509084861393
gene,85,deff,0.12009045610369029
gene,85,library_sparsity,0.6
gene,85,source_r2,0.003135425967537981
gene,86,abundance,0.19106699751861042
gene,86,prevalence,0.1488833746898263
gene,86,distance,0.5
gene,86,dispersion,0.8
gene,86,omega2,0.5884433835265624
gene,86,deff,0.9115122875623384
gene,86,library_sparsity,0.5
gene,86,source_r2,0.12782712440923785
gene,87,abundance,0.1513647642679901
gene,87,prevalence,0.04218362282878412
gene,87,distance,0.4
gene,87,dispersion,0.4
gene,87,omega2,0.8337689298784585
gene,87,deff,0.3019716750582467
gene,87,library_sparsity,0.4
gene,87,source_r2,0.008569573416539905
gene,88,abundance,0.05459057071960298
gene,88,prevalence,0.11910669975186104
gene,88,distance,0.45
gene,88,dispersion,0.8
gene,88,omega2,1.3881053090851276
gene,88,deff,0.035573211703809345
gene,88,library_sparsity,0.5
gene,88,source_r2,0.06714299855181761
gene,89,abundance,0.05459057071960298
gene,89,prevalence,0.08436724565756824
gene,89,distance,0.44
gene,89,dispersion,0.7
gene,89,omega2,0.9796796831914402
gene,89,deff,0.041331775066785266
gene,89,library_sparsity,0.5
gene,89,source_r2,0.04984446419105528
gene,90,abundance,0.09181141439205956
gene,90,prevalence,0.08188585607940446
gene,90,distance,0.2
gene,90,dispersion,0.5
gene,90,omega2,0.34048322580155316
gene,90,deff,0.41760987994632204
gene,90,library_sparsity,0.4
gene,90,source_r2,0.027603493840929444
gene,91,abundance,0.10173697270471464
gene,91,prevalence,0.052109181141439205
gene,91,distance,0.2
gene,91,dispersion,0.5
gene,91,omega2,0.24419347718502157
gene,91,deff,0.3570471416346278
gene,91,library_sparsity,0.4
gene,91,source_r2,0.026730777780079578
gene,92,abundance,0.10173697270471464
gene,92,prevalence,0.04218362282878412
gene,92,distance,0.4
gene,92,dispersion,0.7
gene,92,omega2,1.5023573414623688
gene,92,deff,0.1830547790955746
gene,92,library_sparsity,0.5
gene,92,source_r2,0.01589462283904825
gene,93,abundance,0.07692307692307693
gene,93,prevalence,0.02481389578163772
gene,93,distance,0.24
gene,93,dispersion,0.4
gene,93,omega2,0.15889341168496474
gene,93,deff,0.272596364019242
gene,93,library_sparsity,0.3
gene,93,source_r2,0.013652814131927553
gene,94,abundance,0.06947890818858561
gene,94,prevalence,0.11662531017369727
gene,94,distance,0.3
gene,94,dispersion,0.7
gene,94,omega2,0.7218305863434759
gene,94,deff,0.13673473643006193
gene,94,library_sparsity,0.4
gene,94,source_r2,0.03077771634197654
gene,95,abundance,0.0967741935483871
gene,95,prevalence,0.10173697270471464
gene,95,distance,0.24
gene,95,dispersion,0.4
gene,95,omega2,0.4043574137450438
gene,95,deff,0.3840670745764299
gene,95,library_sparsity,0.4
gene,95,source_r2,0.010685824219449006
gene,96,abundance,0.06451612903225806
gene,96,prevalence,0.019851116625310174
gene,96,distance,0.25
gene,96,dispersion,0.5
gene,96,omega2,0.44733026256055836
gene,96,deff,0.1968913140293308
gene,96,library_sparsity,0.3
gene,96,source_r2,0.001131478382413932
gene,97,abundance,0.0967741935483871
gene,97,prevalence,0.02977667493796526
gene,97,distance,0.36
gene,97,dispersion,0.5
gene,97,omega2,0.0932329253469185
gene,97,deff,0.28080683437809
gene,97,library_sparsity,0.3
gene,97,source_r2,0.012323710091111365
gene,98,abundance,0.07692307692307693
gene,98,prevalence,0.02729528535980149
gene,98,distance,0.24
gene,98,dispersion,0.4
gene,98,omega2,0.1707605687713856
gene,98,deff,0.26944619935302966
gene,98,library_sparsity,0.3
gene,98,source_r2,0.013585262645101466
gene,99,abundance,0.2109181141439206
gene,99,prevalence,0.1761786600496278
gene,99,distance,0.5
gene,99,dispersion,0.9
gene,99,omega2,1.0493191253761054
gene,99,deff,0.22505387454898246
gene,99,library_sparsity,0.7
gene,99,source_r2,0.2154168015018218
gene,100,abundance,0.08188585607940446
gene,100,prevalence,0.02729528535980149
gene,100,distance,0.24
gene,100,dispersion,0.4
gene,100,omega2,0.15937091731939687
gene,100,deff,0.25937456501275163
gene,100,library_sparsity,0.3
gene,100,source_r2,0.011882922766054136
gene,101,abundance,0.052109181141439205
gene,101,prevalence,0.05459057071960298
gene,101,distance,0.2
gene,101,dispersion,0.4
gene,101,omega2,0.29984359153125584
gene,101,deff,0.20367157315922807
gene,101,library_sparsity,0.2
gene,101,source_r2,0.006281487916296817
gene,102,abundance,0.05955334987593052
gene,102,prevalence,0.017369727047146403
gene,102,distance,0.25
gene,102,dispersion,0.5
gene,102,omega2,0.510190059371793
gene,102,deff,0.1382985134189337
gene,102,library_sparsity,0.3
gene,102,source_r2,0.0018713497234725842
gene,103,abundance,0.07444168734491315
gene,103,prevalence,0.05707196029776675
gene,103,distance,0.4
gene,103,dispersion,0.8
gene,103,omega2,1.1481680520426527
gene,103,deff,0.27151788633235197
gene,103,library_sparsity,0.3
gene,103,source_r2,0.02392646410276424
gene,104,abundance,0.06451612903225806
gene,104,prevalence,0.022332506203473945
gene,104,distance,0.16
gene,104,dispersion,0.5
gene,104,omega2,0.4733544559228355
gene,104,deff,0.20024458689589203
gene,104,library_sparsity,0.3
gene,104,source_r2,0.0013999769325953098
gene,105,abundance,0.11662531017369727
gene,105,prevalence,0.07692307692307693
gene,105,distance,0.28
gene,105,dispersion,0.4
gene,105,omega2,0.42897694120878443
gene,105,deff,0.38336705049923214
gene,105,library_sparsity,0.4
gene,105,source_r2,0.010752047542738782
gene,106,abundance,0.04714640198511166
gene,106,prevalence,0.022332506203473945
gene,106,distance,0.32
gene,106,dispersion,0.4
gene,106,omega2,0.027448738382219763
gene,106,deff,0.2715297441779239
gene,106,library_sparsity,0.3
gene,106,source_r2,0.021710912621924382
gene,107,abundance,0.11166253101736973
gene,107,prevalence,0.02481389578163772
gene,107,distance,0.32
gene,107,dispersion,0.5
gene,107,omega2,0.8950977337394
gene,107,deff,0.2975488497424816
gene,107,library_sparsity,0.5
gene,107,source_r2,8.867328249608171e-05
gene,108,abundance,0.062034739454094295
gene,108,prevalence,0.07196029776674938
gene,108,distance,0.32
gene,108,dispersion,0.7
gene,108,omega2,0.7154982225333885
gene,108,deff,0.1555901629975005
gene,108,library_sparsity,0.4
gene,108,source_r2,0.02780786416711053
gene,109,abundance,0.03970223325062035
gene,109,prevalence,0.019851116625310174
gene,109,distance,0.25
gene,109,dispersion,0.4
gene,109,omega2,0.03518953597480034
gene,109,deff,0.31679599398220437
gene,109,library_sparsity,0.3
gene,109,source_r2,0.01866958380813268
