pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
7,0.6483,CD,1.6091616766467065,1.4268333333333334,1.3983310626702996,1.6091616766467065,0.14428571428571435,0.14428571428571435,0.14428571428571435,0.7782836498500054,0.8639858258395398
7,0.6483,Control,0.8467474321833026,0.8610084711577248,0.8630009045680688,0.8467474321833026,0.145,0.145,0.145,0.9778044376809394,0.9886160162235741
7,0.6632,CD,1.435666848121938,1.3016858974358974,1.2781198910081744,1.435666848121938,0.09928571428571431,0.09928571428571431,0.09999999999999998,0.7863853008093529,0.8712884481031846
7,0.6632,Control,0.8870983671319462,0.8980133118192818,0.9009611035730439,0.8870983671319462,0.105,0.105,0.105,0.9771936690063814,0.9882135319385451
7,0.6782,CD,1.5198421339139903,1.3600641025641027,1.3341961852861035,1.5198421339139903,0.11928571428571433,0.11928571428571433,0.12,0.7823552724334575,0.8687499491500414
7,0.6782,Control,0.8783783249934158,0.8914199273900766,0.8938851198552691,0.8783783249934157,0.11,0.11,0.11928571428571433,0.9765708765445845,0.9880163166859559
7,0.6932,CD,1.4632553075666848,1.3243461538461538,1.2970980926430515,1.4632553075666848,0.10428571428571431,0.10428571428571431,0.10499999999999998,0.7841500449160317,0.8698909507970005
7,0.6932,Control,0.8857571767184619,0.8953166599435255,0.8976209859791949,0.8857571767184619,0.11,0.11,0.11,0.9772373535536529,0.9883250951314553
7,0.7081,CD,1.4154518236254763,1.2902435897435898,1.2692506811989102,1.4154518236254763,0.09928571428571431,0.09928571428571431,0.09928571428571431,0.7851942554536036,0.8707324423325938
7,0.7081,Control,0.8765808533052409,0.887650262202501,0.8899118046132971,0.8765808533052409,0.12,0.12,0.12,0.9765758494175857,0.987997590355945
7,0.8202,CD,1.2164452912357104,1.1498846153846154,1.1360694822888282,1.2164452912357102,0.049285714285714266,0.049285714285714266,0.049285714285714266,0.7861656754493711,0.8713335346617761
7,0.8202,Control,0.934735975770345,0.9410326744655102,0.9447942107643601,0.9347359757703451,0.06,0.06,0.06,0.9780869051632266,0.9884938863065519
7,1.0,CD,1.0137044093630918,1.0119935897435897,1.012234332425068,1.0137044093630918,0.008571428571428563,0.008571428571428563,0.008571428571428563,0.9997591804385043,0.9996023280932931
7,1.0,Control,1.000454306031077,1.0006696248487292,1.0000565355042967,1.000454306031077,0.0028571428571428914,0.0028571428571428914,0.0028571428571428914,0.9963398050995652,0.9979365520952515
10,0.0,CD,1.4178430624443596,1.354367064255483,1.3037190082644627,1.4178430624443596,0.20000000000000007,0.25,0.25,0.839006249859312,0.9153428347303798
10,0.0,Control,0.7723777192739364,0.7926142760639495,0.8110539845758354,0.7723777192739365,0.2,0.25000000000000006,0.24999999999999997,0.9355011163301077,0.9621029617024253
10,0.3662,CD,1.264116749332316,1.2258560984994231,1.1886157024793387,1.264116749332316,0.13,0.16000000000000003,0.15499999999999997,0.9065060699097881,0.9509404034213579
10,0.3662,Control,0.8529894693085769,0.8660211664039631,0.8815552699228792,0.8529894693085769,0.135,0.16500000000000004,0.15,0.9664623463622865,0.9821132149356171
10,0.3971,CD,1.2696299122472339,1.2282993459022702,1.1989256198347107,1.2696299122472339,0.13499999999999995,0.16000000000000003,0.16499999999999998,0.9115243766261167,0.9539034686554783
10,0.3971,Control,0.8659657752528751,0.8771222697590632,0.8869922879177379,0.8659657752528752,0.125,0.15000000000000002,0.155,0.9696292559464533,0.9846591805647887
10,0.428,CD,1.243081521047946,1.2046171604463256,1.1759297520661156,1.2430815210479462,0.12,0.1449999999999999,0.14999999999999997,0.9133493494408089,0.9550913885622391
