modality,split,metric,value
protein,424,tf_topology,0.15479876160990713
protein,424,source_r2,0.016895763554666984
protein,425,abundance,0.09183569462847824
protein,425,prevalence,0.25981041687901335
protein,425,distance,0.17777777777777778
protein,425,dispersion,0.2848297213622291
protein,425,omega2,36.245476204436414
protein,425,deff,0.12461828530077239
protein,425,tf_topology,0.19814241486068113
protein,425,source_r2,0.01588902707987571
protein,426,abundance,0.06890225257364183
protein,426,prevalence,0.43125063704005706
protein,426,distance,0.22029320987654322
protein,426,dispersion,0.19814241486068113
protein,426,omega2,0.6171429220730248
protein,426,deff,0.08961676994584697
protein,426,tf_topology,0.4689199707418042
protein,426,source_r2,0.019226693805900946
protein,427,abundance,0.14035266537559882
protein,427,prevalence,0.28498623993476707
protein,427,distance,0.30632716049382713
protein,427,dispersion,0.6006191950464397
protein,427,omega2,39.86313713864835
protein,427,deff,0.5547481408464787
protein,427,tf_topology,0.18575851393188855
protein,427,source_r2,0.013989117885492088
protein,428,abundance,0.06900417898277443
protein,428,prevalence,0.39832840689022525
protein,428,distance,0.17824074074074073
protein,428,dispersion,0.29411764705882354
protein,428,omega2,0.6968351172057957
protein,428,deff,0.06817421648123956
protein,428,tf_topology,0.34434511381251526
protein,428,source_r2,0.023777010356261556
protein,429,abundance,0.04790541229232494
protein,429,prevalence,0.33982264804810924
protein,429,distance,0.24166666666666667
protein,429,dispersion,0.4613003095975232
protein,429,omega2,36.76458986215701
protein,429,deff,0.09596686914645951
protein,429,tf_topology,0.23839009287925697
protein,429,source_r2,0.023192286398453422
protein,430,abundance,0.012842727550708389
protein,430,prevalence,0.35123840587096117
protein,430,distance,0.17222222222222222
protein,430,dispersion,0.2724458204334365
protein,430,omega2,1.7279338039730752
protein,430,deff,0.2698770382869995
protein,430,tf_topology,0.21031453620645552
protein,430,source_r2,0.01587222159704242
protein,431,abundance,0.1075323616348996
protein,431,prevalence,0.27622056874936296
protein,431,distance,0.3111111111111111
protein,431,dispersion,0.541795665634675
protein,431,omega2,39.86313713864835
protein,431,deff,0.1467538106794894
protein,431,tf_topology,0.19195046439628483
protein,431,source_r2,0.015113725129254373
protein,432,abundance,0.06492712261747019
protein,432,prevalence,0.4299255937213332
protein,432,distance,0.4111111111111111
protein,432,dispersion,0.7120743034055728
protein,432,omega2,39.86313713864835
protein,432,deff,0.09368337292977243
protein,432,tf_topology,0.46144261578503015
protein,432,source_r2,0.030940426657383894
protein,433,abundance,0.25349097951279176
protein,433,prevalence,0.24961777596575271
protein,433,distance,0.21944444444444444
protein,433,dispersion,0.3653250773993808
protein,433,omega2,4.205132629188399
protein,433,deff,0.442707752989133
protein,433,tf_topology,0.45649326871319257
protein,433,source_r2,0.028516478088618236
protein,434,abundance,0.2329018448680053
protein,434,prevalence,0.2329018448680053
protein,434,distance,0.25
protein,434,dispersion,0.30030959752321984
protein,434,omega2,1.6814431356867319
protein,434,deff,0.0663650932278922
protein,434,tf_topology,0.6189086944175376
protein,434,source_r2,0.04470721580587742
protein,435,abundance,0.12628682091529916
protein,435,prevalence,0.4042401386199164
protein,435,distance,0.25277777777777777
protein,435,dispersion,0.4024767801857585
protein,435,omega2,2.5551209454594668
protein,435,deff,0.31054323425442243
protein,435,tf_topology,0.32840132107864145
protein,435,source_r2,0.025231710417089884
protein,436,abundance,0.10620731831617572
protein,436,prevalence,0.40505554989297726
protein,436,distance,0.2816358024691358
protein,436,dispersion,0.6006191950464397
protein,436,omega2,39.86313713864835
protein,436,deff,0.42612272383172467
protein,436,tf_topology,0.17647058823529413
protein,436,source_r2,0.013231432175581388
protein,437,abundance,0.09998980735908673
protein,437,prevalence,0.3748853327897258
protein,437,distance,0.2175925925925926
protein,437,dispersion,0.5541795665634675
protein,437,omega2,39.86313713864835
protein,437,deff,0.03987665514536197
protein,437,tf_topology,0.1826625386996904
protein,437,source_r2,0.012925046331582394
protein,438,abundance,0.14942411578840079
protein,438,prevalence,0.2263785546835185
protein,438,distance,0.2611882716049383
protein,438,dispersion,0.44891640866873067
protein,438,omega2,36.35342439000479
protein,438,deff,0.29604026598740496
protein,438,tf_topology,0.3092247015666446
protein,438,source_r2,0.01990250507302705
protein,439,abundance,0.12842727550708388
protein,439,prevalence,0.39639180511670574
protein,439,distance,0.2972222222222222
protein,439,dispersion,0.38390092879256965
protein,439,omega2,1.7140704979561217
protein,439,deff,0.38312003478433987
protein,439,tf_topology,0.2476780185758514
protein,439,source_r2,0.015705908981748947
protein,440,abundance,0.24299255937213332
protein,440,prevalence,0.2428906329630007
protein,440,distance,0.2222222222222222
protein,440,dispersion,0.3065015479876161
protein,440,omega2,1.5258415136850738
protein,440,deff,0.2668427827258482
protein,440,tf_topology,0.8697332118931406
protein,440,source_r2,0.07360126063445364
protein,441,abundance,0.08378350830700235
protein,441,prevalence,0.33931301600244623
protein,441,distance,0.2332175925925926
protein,441,dispersion,0.30030959752321984
protein,441,omega2,2.2095425452550432
protein,441,deff,0.21687394808719473
protein,441,tf_topology,0.19814241486068113
protein,441,source_r2,0.018465958128692207
protein,442,abundance,0.13097543573539905
protein,442,prevalence,0.3408419121394353
protein,442,distance,0.24166666666666667
protein,442,dispersion,0.5015479876160991
protein,442,omega2,36.601039844499326
protein,442,deff,0.09965886823667158
protein,442,tf_topology,0.25696594427244585
protein,442,source_r2,0.016496139244934288
protein,443,abundance,0.08673937417184792
protein,443,prevalence,0.29252879421058
protein,443,distance,0.20833333333333334
protein,443,dispersion,0.43653250773993807
protein,443,omega2,2.5200652739981884
protein,443,deff,0.016622832144224324
protein,443,tf_topology,0.13003095975232198
protein,443,source_r2,0.01331108980970442
protein,444,abundance,0.11425950463765161
protein,444,prevalence,0.26602792783610235
protein,444,distance,0.17222222222222222
protein,444,dispersion,0.2724458204334365
protein,444,omega2,0.5898952493700726
protein,444,deff,0.06070471832511071
protein,444,tf_topology,0.2260061919504644
protein,444,source_r2,0.013415745834424099
protein,445,abundance,0.1206808684130058
protein,445,prevalence,0.352053817144022
protein,445,distance,0.23055555555555557
protein,445,dispersion,0.32507739938080493
protein,445,omega2,3.3781863104691747
protein,445,deff,0.18478176261950932
protein,445,tf_topology,0.18885448916408668
protein,445,source_r2,0.01974640917611349
protein,446,abundance,0.07542554275812863
protein,446,prevalence,0.26745489756395885
protein,446,distance,0.2833333333333333
protein,446,dispersion,0.5294117647058824
protein,446,omega2,39.86313713864835
protein,446,deff,0.19195999614810322
protein,446,tf_topology,0.2476780185758514
protein,446,source_r2,0.0207226921279538
protein,447,abundance,0.18122515543777393
protein,447,prevalence,0.4585669146875956
protein,447,distance,0.28935185185185186
protein,447,dispersion,0.4674922600619195
protein,447,omega2,36.4985995089703
protein,447,deff,0.2692060811828555
protein,447,tf_topology,0.39721006597791586
protein,447,source_r2,0.019486973533077698
protein,448,abundance,0.29711548262154724
protein,448,prevalence,0.28264193252471714
protein,448,distance,0.11944444444444445
protein,448,dispersion,0.3188854489164087
protein,448,omega2,0.9548821656946137
protein,448,deff,0.27275722512902245
protein,448,tf_topology,0.5736168451930973
protein,448,source_r2,0.02704151696804542
protein,449,abundance,0.22597084904698808
protein,449,prevalence,0.21282234226888186
protein,449,distance,0.2991898148148148
protein,449,dispersion,0.29411764705882354
protein,449,omega2,2.624790027282836
protein,449,deff,0.651145208341969
protein,449,tf_topology,0.5952645612748289
protein,449,source_r2,0.04713615691648353
protein,450,abundance,0.15237998165324634
protein,450,prevalence,0.45887269391499336
protein,450,distance,0.33611111111111114
protein,450,dispersion,0.33746130030959753
protein,450,omega2,4.185374746731856
protein,450,deff,1.0024225838631076
protein,450,tf_topology,0.723607016388603
protein,450,source_r2,0.10234695730452421
protein,451,abundance,0.0537152176128835
protein,451,prevalence,0.31790847008459894
protein,451,distance,0.30632716049382713
protein,451,dispersion,0.3684210526315789
protein,451,omega2,39.86313713864835
protein,451,deff,0.7083822905731406
protein,451,tf_topology,0.29721362229102166
protein,451,source_r2,0.0406592322648467
protein,452,abundance,0.06941188461930486
protein,452,prevalence,0.31892773417592496
protein,452,distance,0.3388888888888889
protein,452,dispersion,0.39628482972136225
protein,452,omega2,4.608638403857011
protein,452,deff,0.4245449432584884
protein,452,tf_topology,0.25077399380804954
protein,452,source_r2,0.018744407574046742
protein,453,abundance,0.17663846702680663
protein,453,prevalence,0.22260727754561208
protein,453,distance,0.1527777777777778
protein,453,dispersion,0.37770897832817335
protein,453,omega2,0.7162804668618931
protein,453,deff,0.030034991023552237
protein,453,tf_topology,0.25077399380804954
protein,453,source_r2,0.01397618706969112
protein,454,abundance,0.08806441749057181
protein,454,prevalence,0.24859851187442666
protein,454,distance,0.28684413580246915
protein,454,dispersion,0.4148606811145511
protein,454,omega2,36.37072664343968
protein,454,deff,0.544745556373118
protein,454,tf_topology,0.4484735249436734
protein,454,source_r2,0.027407973398447086
protein,455,abundance,0.02099684028131689
protein,455,prevalence,0.3535827132810111
protein,455,distance,0.25555555555555554
protein,455,dispersion,0.17337461300309598
protein,455,omega2,36.32464563614918
protein,455,deff,0.44004274778608776
protein,455,tf_topology,0.2848297213622291
protein,455,source_r2,0.026470289195106304
protein,456,abundance,0.13647946182855977
protein,456,prevalence,0.4324737539496484
protein,456,distance,0.1550925925925926
protein,456,dispersion,0.33126934984520123
protein,456,omega2,36.2670317285277
protein,456,deff,0.07929976744841029
protein,456,tf_topology,0.21052631578947367
protein,456,source_r2,0.013969946585855722
protein,457,abundance,0.08663744776271531
protein,457,prevalence,0.3645907654673326
protein,457,distance,0.21489197530864199
protein,457,dispersion,0.541795665634675
protein,457,omega2,39.86313713864835
protein,457,deff,0.02809894728238806
protein,457,tf_topology,0.20743034055727555
protein,457,source_r2,0.014383177256043036
protein,458,abundance,0.19967383549077566
protein,458,prevalence,0.25491794924064826
protein,458,distance,0.25833333333333336
protein,458,dispersion,0.2631578947368421
protein,458,omega2,36.54293327619326
protein,458,deff,0.17342236558301244
protein,458,tf_topology,0.25696594427244585
protein,458,source_r2,0.03147399021431092
protein,459,abundance,0.14911833656100296
protein,459,prevalence,0.2360615635511161
protein,459,distance,0.24421296296296297
protein,459,dispersion,0.24148606811145512
protein,459,omega2,0.5717183109585733
protein,459,deff,0.3607416388218855
protein,459,tf_topology,0.2770844684620002
protein,459,source_r2,0.026327366599767615
protein,460,abundance,0.1287330547344817
protein,460,prevalence,0.40943838548567935
protein,460,distance,0.16944444444444445
protein,460,dispersion,0.26006191950464397
protein,460,omega2,6.65600653313629
protein,460,deff,0.12817772618303355
protein,460,tf_topology,0.17956656346749225
protein,460,source_r2,0.013182407853748166
protein,461,abundance,0.04902660279278361
protein,461,prevalence,0.41973295280807255
protein,461,distance,0.3472222222222222
protein,461,dispersion,0.3157894736842105
protein,461,omega2,37.085404243987306
protein,461,deff,0.06396487443928874
protein,461,tf_topology,0.5686348438699876
protein,461,source_r2,0.05256370870028619
protein,462,abundance,0.08938946080929569
protein,462,prevalence,0.2815207420242585
protein,462,distance,0.2208719135802469
protein,462,dispersion,0.6253869969040248
protein,462,omega2,36.83228447010403
protein,462,deff,0.13084817101396165
protein,462,tf_topology,0.21052631578947367
protein,462,source_r2,0.017328558675030713
protein,463,abundance,0.08184690653348282
protein,463,prevalence,0.26806645601875445
protein,463,distance,0.2111111111111111
protein,463,dispersion,0.32507739938080493
protein,463,omega2,3.38987845588043
protein,463,deff,0.257443549064169
protein,463,tf_topology,0.2537141572733642
protein,463,source_r2,0.020120511308439667
protein,464,abundance,0.1697074712057894
protein,464,prevalence,0.21241463663235144
protein,464,distance,0.25277777777777777
protein,464,dispersion,0.26006191950464397
protein,464,omega2,1.89964240723403
protein,464,deff,0.6423752029569547
protein,464,tf_topology,0.4534847707090347
protein,464,source_r2,0.032663743608580306
protein,465,abundance,0.20130465803689737
protein,465,prevalence,0.198552644990317
protein,465,distance,0.3304398148148148
protein,465,dispersion,0.35294117647058826
protein,465,omega2,0.3294236315370672
protein,465,deff,0.6546115293000879
protein,465,tf_topology,0.43360417806426704
protein,465,source_r2,0.04056658369511585
protein,466,abundance,0.0715523392110896
protein,466,prevalence,0.43226990113138314
protein,466,distance,0.22665895061728394
protein,466,dispersion,0.3653250773993808
protein,466,omega2,0.30052409472456315
protein,466,deff,0.25175210716285207
protein,466,tf_topology,0.5051206141890922
protein,466,source_r2,0.024644511091049714
protein,467,abundance,0.22219957190908166
protein,467,prevalence,0.2214860870451534
protein,467,distance,0.2111111111111111
protein,467,dispersion,0.24148606811145512
protein,467,omega2,3.6435337762483697
protein,467,deff,0.5604809763240478
protein,467,tf_topology,0.46423549452575064
protein,467,source_r2,0.029684347555209132
protein,468,abundance,0.12720415859749262
protein,468,prevalence,0.4753847721944756
protein,468,distance,0.3472222222222222
protein,468,dispersion,0.29102167182662536
protein,468,omega2,36.49059693431985
protein,468,deff,0.09535095047794334
protein,468,tf_topology,0.8739973677796307
protein,468,source_r2,0.08060968782249073
protein,469,abundance,0.1285292019162165
protein,469,prevalence,0.22342268881867292
protein,469,distance,0.3416666666666667
protein,469,dispersion,0.3591331269349845
protein,469,omega2,39.86313713864835
protein,469,deff,0.16442804671412392
protein,469,tf_topology,0.6024499664804654
protein,469,source_r2,0.0595762900852338
protein,470,abundance,0.09642238303944552
protein,470,prevalence,0.40638059321170117
protein,470,distance,0.20277777777777778
protein,470,dispersion,0.2786377708978328
protein,470,omega2,0.36331811796291436
protein,470,deff,0.35943122459889326
protein,470,tf_topology,0.24580101645294267
protein,470,source_r2,0.01392441554573484
protein,471,abundance,0.16838242788706553
protein,471,prevalence,0.40464784425644684
protein,471,distance,0.175
protein,471,dispersion,0.38390092879256965
protein,471,omega2,1.9230880474395353
protein,471,deff,0.18008874871712827
protein,471,tf_topology,0.26006191950464397
protein,471,source_r2,0.019095839528672696
protein,472,abundance,0.1661400468861482
protein,472,prevalence,0.19508714707980837
protein,472,distance,0.2777777777777778
protein,472,dispersion,0.2476780185758514
protein,472,omega2,1.4867498437973674
protein,472,deff,0.3208654730994968
protein,472,tf_topology,0.6925618360944045
protein,472,source_r2,0.07027385393307237
protein,473,abundance,0.015085108551625726
protein,473,prevalence,0.34532667414127
protein,473,distance,0.2835648148148148
protein,473,dispersion,0.6253869969040248
protein,473,omega2,37.223176812834616
protein,473,deff,0.5690418274672909
protein,473,tf_topology,0.15479876160990713
protein,473,source_r2,0.015223494268675334
protein,474,abundance,0.06767913566405055
protein,474,prevalence,0.3350321068188768
protein,474,distance,0.3416666666666667
protein,474,dispersion,0.42105263157894735
protein,474,omega2,37.38984070646164
protein,474,deff,0.07195964065239707
protein,474,tf_topology,0.3238675001643925
protein,474,source_r2,0.03336356938001707
protein,475,abundance,0.20415859749261034
protein,475,prevalence,0.21261848945061665
protein,475,distance,0.31666666666666665
protein,475,dispersion,0.5139318885448917
protein,475,omega2,36.798934157596065
protein,475,deff,0.038939642128926706
protein,475,tf_topology,0.24458204334365324
protein,475,source_r2,0.027196395699785856
protein,476,abundance,0.059015390887779025
protein,476,prevalence,0.3539904189175415
protein,476,distance,0.18325617283950618
protein,476,dispersion,0.2043343653250774
protein,476,omega2,35.92347181110191
protein,476,deff,0.139668260867808
protein,476,tf_topology,0.3349974547511023
protein,476,source_r2,0.028732305581417754
protein,477,abundance,0.13923147487514015
protein,477,prevalence,0.26460095810824585
protein,477,distance,0.20555555555555555
protein,477,dispersion,0.30030959752321984
protein,477,omega2,39.86313713864835
protein,477,deff,0.02713786583306596
protein,477,tf_topology,0.27344230632361594
protein,477,source_r2,0.017240624158098777
protein,478,abundance,0.09071450412801957
protein,478,prevalence,0.3182142493119967
protein,478,distance,0.15046296296296297
protein,478,dispersion,0.6006191950464397
protein,478,omega2,3.132584560597454
protein,478,deff,0.029021071469450828
protein,478,tf_topology,0.19504643962848298
protein,478,source_r2,0.013576663197310802
protein,479,abundance,0.1317908470084599
protein,479,prevalence,0.42391193558250945
protein,479,distance,0.22067901234567902
protein,479,dispersion,0.25696594427244585
protein,479,omega2,0.4032957703083341
protein,479,deff,0.2947468530914534
protein,479,tf_topology,0.40024325911291664
protein,479,source_r2,0.02576738930445835
protein,480,abundance,0.13372744878197942
protein,480,prevalence,0.2036489654469473
protein,480,distance,0.20555555555555555
protein,480,dispersion,0.25386996904024767
protein,480,omega2,1.9239778656192335
protein,480,deff,0.6533535785596396
protein,480,tf_topology,0.6757238028779664
protein,480,source_r2,0.06749623946002069
protein,481,abundance,0.17296911629803283
protein,481,prevalence,0.22586892263785546
protein,481,distance,0.2388888888888889
protein,481,dispersion,0.3498452012383901
protein,481,omega2,0.2507314186002943
protein,481,deff,0.278110629996517
protein,481,tf_topology,0.23839009287925697
protein,481,source_r2,0.01424811276587932
protein,482,abundance,0.1658342676587504
protein,482,prevalence,0.42646009581082456
protein,482,distance,0.30632716049382713
protein,482,dispersion,0.7058823529411765
protein,482,omega2,39.86313713864835
protein,482,deff,0.6345983328302258
protein,482,tf_topology,0.3126934984520124
protein,482,source_r2,0.016536639546929164
protein,483,abundance,0.29701355621241465
protein,483,prevalence,0.5455101416777087
protein,483,distance,0.25733024691358025
protein,483,dispersion,0.19504643962848298
protein,483,omega2,2.1128726086823075
protein,483,deff,0.2907335786017525
protein,483,tf_topology,0.5562094227123442
protein,483,source_r2,0.026863571904267327
protein,484,abundance,0.16002446233819181
protein,484,prevalence,0.23198450718581184
protein,484,distance,0.23055555555555557
protein,484,dispersion,0.541795665634675
protein,484,omega2,39.86313713864835
protein,484,deff,0.05108849707575483
protein,484,tf_topology,0.25696594427244585
protein,484,source_r2,0.013566576380954997
protein,485,abundance,0.34502089491387217
protein,485,prevalence,0.34502089491387217
protein,485,distance,0.28510802469135804
protein,485,dispersion,0.3715170278637771
protein,485,omega2,1.4959663930193037
protein,485,deff,0.8773951882360524
protein,485,tf_topology,1.0174673125385911
protein,485,source_r2,0.0778266196052535
protein,486,abundance,0.04219753338089899
protein,486,prevalence,0.34104576495770056
protein,486,distance,0.14293981481481483
protein,486,dispersion,0.38390092879256965
protein,486,omega2,1.002262383275351
protein,486,deff,0.32396051627889133
protein,486,tf_topology,0.20123839009287925
protein,486,source_r2,0.021271892123652117
protein,487,abundance,0.15095301192538987
protein,487,prevalence,0.19671796962593008
protein,487,distance,0.2916666666666667
protein,487,dispersion,0.3653250773993808
protein,487,omega2,39.86313713864835
protein,487,deff,0.3133654246006124
protein,487,tf_topology,0.5990760786591758
protein,487,source_r2,0.04903072833404739
protein,488,abundance,0.1383141371929467
protein,488,prevalence,0.3496075833248395
protein,488,distance,0.1388888888888889
protein,488,dispersion,0.33746130030959753
protein,488,omega2,0.6565808853301092
protein,488,deff,0.03427435640843562
protein,488,tf_topology,0.17647058823529413
protein,488,source_r2,0.023004009966085894
protein,489,abundance,0.1172153705024972
protein,489,prevalence,0.24839465905616145
protein,489,distance,0.19463734567901234
protein,489,dispersion,0.42105263157894735
protein,489,omega2,1.5321368413227263
protein,489,deff,0.0922482660965005
protein,489,tf_topology,0.29102167182662536
protein,489,source_r2,0.01576452335142306
protein,490,abundance,0.16257262256650698
protein,490,prevalence,0.44684537763734583
protein,490,distance,0.2334104938271605
protein,490,dispersion,0.3065015479876161
protein,490,omega2,4.88658936709501
protein,490,deff,0.15265855210910526
protein,490,tf_topology,0.45645995540371065
protein,490,source_r2,0.024389634487869957
protein,491,abundance,0.12170013250433187
protein,491,prevalence,0.3782489042911018
protein,491,distance,0.1568287037037037
protein,491,dispersion,0.2631578947368421
protein,491,omega2,3.3766062471269063
protein,491,deff,0.2819391972117949
protein,491,tf_topology,0.21981424148606812
protein,491,source_r2,0.016609277764507383
protein,492,abundance,0.09907246967689329
protein,492,prevalence,0.2756090102945673
protein,492,distance,0.2833333333333333
protein,492,dispersion,0.2786377708978328
protein,492,omega2,36.032709328381536
protein,492,deff,0.3773571381153037
protein,492,tf_topology,0.1609907120743034
protein,492,source_r2,0.022540087655763402
protein,493,abundance,0.13291203750891856
protein,493,prevalence,0.36234838446641526
protein,493,distance,0.28888888888888886
protein,493,dispersion,0.3684210526315789
protein,493,omega2,37.154317870858385
protein,493,deff,0.18458685079382683
protein,493,tf_topology,0.4054836603727581
protein,493,source_r2,0.053576776724848216
protein,494,abundance,0.30343491998776884
protein,494,prevalence,0.30333299357863625
protein,494,distance,0.25636574074074076
protein,494,dispersion,0.3126934984520124
protein,494,omega2,1.7776017116858367
protein,494,deff,1.107861755945362
protein,494,tf_topology,0.8306606490110447
protein,494,source_r2,0.08224304997436203
protein,495,abundance,0.03995515237998165
protein,495,prevalence,0.37519111201712363
protein,495,distance,0.20833333333333334
protein,495,dispersion,0.25696594427244585
protein,495,omega2,0.49558286847757954
protein,495,deff,0.6193205080477614
protein,495,tf_topology,0.21579381969142888
protein,495,source_r2,0.017104916467071553
protein,496,abundance,0.015187034960758333
protein,496,prevalence,0.32422790745082053
protein,496,distance,0.31666666666666665
protein,496,dispersion,0.39009287925696595
protein,496,omega2,1.6317240679010672
protein,496,deff,0.43987826903680793
protein,496,tf_topology,0.21981424148606812
protein,496,source_r2,0.01784659399133698
protein,497,abundance,0.057588421159922534
protein,497,prevalence,0.3302415655896443
protein,497,distance,0.3277777777777778
protein,497,dispersion,0.39009287925696595
protein,497,omega2,36.92260258742207
protein,497,deff,0.254210254978917
protein,497,tf_topology,0.2631578947368421
protein,497,source_r2,0.023708528205455083
protein,498,abundance,0.11059015390887779
protein,498,prevalence,0.2552237284680461
protein,498,distance,0.1896219135802469
protein,498,dispersion,0.3560371517027864
protein,498,omega2,2.0050525248409468
protein,498,deff,0.30696544852277213
protein,498,tf_topology,0.3249856298462688
protein,498,source_r2,0.023930566149239295
protein,499,abundance,0.10080521863214759
protein,499,prevalence,0.2659260014269697
protein,499,distance,0.28684413580246915
protein,499,dispersion,0.4148606811145511
protein,499,omega2,36.409876184732596
protein,499,deff,0.6358970176489769
protein,499,tf_topology,0.309505900496949
protein,499,source_r2,0.02682667581715604
gene,0,abundance,0.11662531017369727
gene,0,prevalence,0.07444168734491315
gene,0,distance,0.48
gene,0,dispersion,0.6
gene,0,omega2,0.8067946983284301
gene,0,deff,0.08793411533308267
gene,0,library_sparsity,0.4
gene,0,source_r2,0.05702108241975085
gene,1,abundance,0.10421836228287841
gene,1,prevalence,0.07692307692307693
gene,1,distance,0.3
gene,1,dispersion,0.5
gene,1,omega2,0.2530851245242234
gene,1,deff,0.3655703484722985
gene,1,library_sparsity,0.3
gene,1,source_r2,0.027616759983590533
gene,2,abundance,0.10173697270471464
gene,2,prevalence,0.09181141439205956
gene,2,distance,0.32
gene,2,dispersion,0.4
gene,2,omega2,0.19409324243513024
gene,2,deff,0.28300588902924245
gene,2,library_sparsity,0.4
gene,2,source_r2,0.010298231228890734
gene,3,abundance,0.05707196029776675
gene,3,prevalence,0.04218362282878412
gene,3,distance,0.16
gene,3,dispersion,0.5
gene,3,omega2,0.5523785054939513
gene,3,deff,0.15210520114937637
gene,3,library_sparsity,0.2
gene,3,source_r2,0.0023516636260491044
gene,4,abundance,0.1315136476426799
gene,4,prevalence,0.08684863523573201
gene,4,distance,0.28
gene,4,dispersion,0.6
gene,4,omega2,0.000554871584092127
gene,4,deff,0.32294688999533905
gene,4,library_sparsity,0.3
gene,4,source_r2,0.032866743637985626
gene,5,abundance,0.062034739454094295
gene,5,prevalence,0.10918114143920596
gene,5,distance,0.35
gene,5,dispersion,0.7
gene,5,omega2,0.930677568624918
gene,5,deff,0.550587002933512
gene,5,library_sparsity,0.4
gene,5,source_r2,0.06388105845197475
gene,6,abundance,0.11662531017369727
gene,6,prevalence,0.09925558312655088
gene,6,distance,0.35
gene,6,dispersion,0.6
gene,6,omega2,0.1755491907215104
gene,6,deff,0.4384121534962662
gene,6,library_sparsity,0.5
gene,6,source_r2,0.029540004185985434
gene,7,abundance,0.06947890818858561
gene,7,prevalence,0.019851116625310174
gene,7,distance,0.2
gene,7,dispersion,0.5
gene,7,omega2,0.5184381951218587
gene,7,deff,0.1368139341064085
gene,7,library_sparsity,0.4
gene,7,source_r2,0.00211786959970218
gene,8,abundance,0.0967741935483871
gene,8,prevalence,0.02729528535980149
gene,8,distance,0.36
gene,8,dispersion,0.5
gene,8,omega2,0.10669440147473572
gene,8,deff,0.2354780064822413
gene,8,library_sparsity,0.3
gene,8,source_r2,0.013314689389065664
gene,9,abundance,0.06699751861042183
gene,9,prevalence,0.05707196029776675
gene,9,distance,0.2
gene,9,dispersion,0.5
gene,9,omega2,0.5555814521894883
gene,9,deff,0.16085730013961808
gene,9,library_sparsity,0.5
gene,9,source_r2,0.001781185300412447
gene,10,abundance,0.052109181141439205
gene,10,prevalence,0.05459057071960298
gene,10,distance,0.3
gene,10,dispersion,0.6
gene,10,omega2,0.9272867583513331
gene,10,deff,0.06742690009901256
gene,10,library_sparsity,0.3
gene,10,source_r2,0.021602015168335258
gene,11,abundance,0.11166253101736973
gene,11,prevalence,0.05459057071960298
gene,11,distance,0.32
gene,11,dispersion,0.4
gene,11,omega2,0.4938190287322974
gene,11,deff,0.42234343924357615
gene,11,library_sparsity,0.2
gene,11,source_r2,0.005488328725876826
gene,12,abundance,0.12158808933002481
gene,12,prevalence,0.052109181141439205
gene,12,distance,0.24
gene,12,dispersion,0.5
gene,12,omega2,0.05424222098305492
gene,12,deff,0.5198160263933022
gene,12,library_sparsity,0.3
gene,12,source_r2,0.02509662756838525
gene,13,abundance,0.09181141439205956
gene,13,prevalence,0.062034739454094295
gene,13,distance,0.2
gene,13,dispersion,0.5
gene,13,omega2,0.24332752072536729
gene,13,deff,0.3402775555885665
gene,13,library_sparsity,0.3
gene,13,source_r2,0.027028820917915246
gene,14,abundance,0.04218362282878412
gene,14,prevalence,0.09429280397022333
gene,14,distance,0.3
gene,14,dispersion,0.7
gene,14,omega2,0.9236863996493603
gene,14,deff,0.06467108456264421
gene,14,library_sparsity,0.4
gene,14,source_r2,0.021803337768968558
gene,15,abundance,0.052109181141439205
gene,15,prevalence,0.0794044665012407
gene,15,distance,0.3
gene,15,dispersion,0.7
gene,15,omega2,1.049223013717837
gene,15,deff,0.029700143812534958
gene,15,library_sparsity,0.4
gene,15,source_r2,0.02392807882453532
gene,16,abundance,0.15384615384615385
gene,16,prevalence,0.06699751861042183
gene,16,distance,0.35
gene,16,dispersion,0.4
gene,16,omega2,0.7683512342646995
gene,16,deff,0.35149229678721466
gene,16,library_sparsity,0.4
gene,16,source_r2,0.007103857829022381
gene,17,abundance,0.17121588089330025
gene,17,prevalence,0.10421836228287841
gene,17,distance,0.28
gene,17,dispersion,0.6
gene,17,omega2,0.24336930077062457
gene,17,deff,0.49748438120569466
gene,17,library_sparsity,0.4
gene,17,source_r2,0.03158017843453956
gene,18,abundance,0.0967741935483871
gene,18,prevalence,0.09181141439205956
gene,18,distance,0.32
gene,18,dispersion,0.4
gene,18,omega2,0.45096112878358424
gene,18,deff,0.33376669292389205
gene,18,library_sparsity,0.3
gene,18,source_r2,0.010040642567335379
gene,19,abundance,0.04962779156327544
gene,19,prevalence,0.02729528535980149
gene,19,distance,0.28
gene,19,dispersion,0.4
gene,19,omega2,0.3062926069806091
gene,19,deff,0.19276067595195462
gene,19,library_sparsity,0.4
gene,19,source_r2,0.006650529955913254
gene,20,abundance,0.07444168734491315
gene,20,prevalence,0.141439205955335
gene,20,distance,0.55
gene,20,dispersion,0.9
gene,20,omega2,1.4367764516964217
gene,20,deff,0.12118903487851895
gene,20,library_sparsity,0.4
gene,20,source_r2,0.10496717182744138
gene,21,abundance,0.15632754342431762
gene,21,prevalence,0.03722084367245657
gene,21,distance,0.36
gene,21,dispersion,0.6
gene,21,omega2,1.1388991790774157
gene,21,deff,0.22286686093602354
gene,21,library_sparsity,0.6
gene,21,source_r2,0.0007959874677867035
gene,22,abundance,0.10918114143920596
gene,22,prevalence,0.10918114143920596
gene,22,distance,0.4
gene,22,dispersion,0.7
