modality,kind,distance
protein,between_syn,1.1374899549054391
protein,between_syn,1.2640706949287013
protein,between_syn,1.2323015000787527
protein,between_syn,1.2770667297157787
protein,between_syn,1.362785715058281
protein,between_syn,1.1878849207247506
protein,between_syn,1.1546657795490507
protein,between_syn,1.3116593400645096
protein,between_syn,1.2810124415600008
protein,between_syn,1.1552518842366153
protein,between_syn,1.1866445832215207
protein,between_syn,1.335943982769085
protein,between_syn,1.4464294816721133
protein,between_syn,1.0672350257651253
protein,between_syn,1.1383268922366183
protein,between_syn,1.2100244040444394
protein,between_syn,1.1904944242616589
protein,between_syn,1.275018884203344
protein,between_syn,1.0433774535252691
protein,between_syn,1.1878849207247506
protein,between_syn,1.1552518842366153
protein,between_syn,1.5069180798647563
protein,between_syn,1.1866445832215207
protein,between_syn,1.4464294816721133
protein,between_syn,1.1383268922366183
protein,between_syn,1.2100244040444394
protein,between_syn,1.1904944242616589
protein,between_syn,1.3116593400645096
protein,between_syn,1.335943982769085
protein,between_syn,1.2593287638889288
protein,between_syn,1.1374899549054391
protein,between_syn,1.1546657795490507
protein,between_syn,1.275018884203344
protein,between_syn,1.2323015000787527
protein,between_syn,1.2770667297157787
protein,between_syn,1.0672350257651253
protein,between_syn,1.362785715058281
protein,between_syn,1.2640706949287013
protein,between_syn,1.2810124415600008
protein,between_syn,1.1878849207247506
protein,between_syn,1.1552518842366153
protein,between_syn,1.0433774535252691
protein,between_syn,1.2100244040444394
protein,between_syn,1.1546657795490507
protein,between_syn,1.4464294816721133
protein,between_syn,1.0672350257651253
protein,between_syn,1.2593287638889288
protein,between_syn,1.1866445832215207
protein,between_syn,1.5069180798647563
protein,between_syn,1.275018884203344
protein,between_syn,1.362785715058281
protein,between_syn,1.2810124415600008
protein,between_syn,1.335943982769085
protein,between_syn,1.1374899549054391
protein,between_syn,1.2323015000787527
protein,between_syn,1.1904944242616589
protein,between_syn,1.2770667297157787
protein,between_syn,1.9686200303747832
protein,between_syn,2.0770079943253377
protein,between_syn,1.8701836061519943
protein,between_syn,1.9807598358507075
protein,between_syn,1.9995466221176754
protein,between_syn,1.9809352360284704
protein,between_syn,1.9637464398882294
protein,between_syn,1.9649074302103122
protein,between_syn,1.9821649427813073
protein,between_syn,2.0118227964192315
protein,between_syn,2.0535984444677324
protein,between_syn,1.6939530913901066
protein,between_syn,2.02620386336211
protein,between_syn,2.0464562454953557
protein,between_syn,1.9167864975421045
protein,between_syn,1.958223232114442
protein,between_syn,2.0042432667500925
protein,between_syn,2.0314471822284443
protein,between_syn,1.8309548644973233
protein,between_syn,2.1232245293024685
protein,between_syn,1.9974476194441528
protein,between_syn,1.8701836061519943
protein,between_syn,1.9821649427813073
protein,between_syn,2.02620386336211
protein,between_syn,2.0770079943253377
protein,between_syn,2.0464562454953557
protein,between_syn,1.958223232114442
protein,between_syn,2.0314471822284443
protein,between_syn,1.8309548644973233
protein,between_syn,2.1232245293024685
protein,between_syn,2.0535984444677324
protein,between_syn,1.9167864975421045
protein,between_syn,1.9686200303747832
protein,between_syn,1.9807598358507075
protein,between_syn,2.0118227964192315
protein,between_syn,1.9974476194441528
protein,between_syn,1.9809352360284704
protein,between_syn,1.9637464398882294
protein,between_syn,2.0042432667500925
protein,between_syn,1.9649074302103122
protein,between_syn,1.9995466221176754
protein,between_syn,1.6939530913901066
protein,between_syn,1.9821649427813073
protein,between_syn,2.02620386336211
protein,between_syn,1.8701836061519943
protein,between_syn,1.8309548644973233
protein,between_syn,2.0118227964192315
protein,between_syn,1.958223232114442
protein,between_syn,2.0042432667500925
protein,between_syn,1.9686200303747832
protein,between_syn,2.0464562454953557
protein,between_syn,2.0770079943253377
protein,between_syn,1.9974476194441528
protein,between_syn,1.9649074302103122
protein,between_syn,1.6939530913901066
protein,between_syn,1.9167864975421045
protein,between_syn,1.9807598358507075
protein,between_syn,1.9809352360284704
protein,between_syn,2.1232245293024685
protein,between_syn,1.9637464398882294
protein,between_syn,1.169173303770824
protein,between_syn,1.43075057975658
protein,between_syn,1.059525667791299
protein,between_syn,1.106999947980756
protein,between_syn,1.2332188552401686
protein,between_syn,1.1442509449280098
protein,between_syn,1.1840441962152515
protein,between_syn,1.2472663099071617
protein,between_syn,1.1345569959568127
protein,between_syn,1.1609335222151584
protein,between_syn,1.3116622489531118
protein,between_syn,1.146388282077227
protein,between_syn,1.089218161053341
protein,between_syn,1.1805337663887636
protein,between_syn,1.200706590314224
protein,between_syn,1.2469818953234615
protein,between_syn,1.0385626982080685
protein,between_syn,1.0645176407350467
protein,between_syn,1.0879416362631311
protein,between_syn,1.2113419005070871
protein,between_syn,1.2293146208013621
protein,between_syn,1.059525667791299
protein,between_syn,1.1345569959568127
protein,between_syn,1.089218161053341
protein,between_syn,1.43075057975658
protein,between_syn,1.1805337663887636
protein,between_syn,1.2469818953234615
protein,between_syn,1.0645176407350467
protein,between_syn,1.0879416362631311
protein,between_syn,1.2113419005070871
protein,between_syn,1.3116622489531118
protein,between_syn,1.200706590314224
protein,between_syn,1.169173303770824
protein,between_syn,1.106999947980756
protein,between_syn,1.1609335222151584
protein,between_syn,1.2293146208013621
protein,between_syn,1.1442509449280098
protein,between_syn,1.1840441962152515
protein,between_syn,1.0385626982080685
protein,between_syn,1.2472663099071617
protein,between_syn,1.2332188552401686
protein,between_syn,1.146388282077227
protein,between_syn,1.1345569959568127
protein,between_syn,1.089218161053341
protein,between_syn,1.059525667791299
protein,between_syn,1.0879416362631311
protein,between_syn,1.1609335222151584
protein,between_syn,1.2469818953234615
protein,between_syn,1.0385626982080685
protein,between_syn,1.169173303770824
protein,between_syn,1.1805337663887636
protein,between_syn,1.43075057975658
protein,between_syn,1.2293146208013621
protein,between_syn,1.2472663099071617
protein,between_syn,1.146388282077227
protein,between_syn,1.200706590314224
protein,between_syn,1.106999947980756
protein,between_syn,1.1442509449280098
protein,between_syn,1.2113419005070871
protein,between_syn,1.1840441962152515
protein,between_syn,1.9069317436571143
protein,between_syn,1.7750589901720395
protein,between_syn,1.6664396488540871
protein,between_syn,1.8123268822434724
protein,between_syn,1.85448167777351
protein,between_syn,1.9080435654689476
protein,between_syn,1.9385758083295739
protein,between_syn,1.8448599437903122
protein,between_syn,1.796482030043171
protein,between_syn,1.7700097740968233
protein,between_syn,1.8106723017820654
protein,between_syn,1.5235803189568022
protein,between_syn,1.8135716549798866
protein,between_syn,1.7611395823173384
protein,between_syn,1.836071486745066
protein,between_syn,1.822129212278476
protein,between_syn,1.8114523006273724
protein,between_syn,1.8398848355423219
protein,between_syn,1.7368815625896938
protein,between_syn,1.8162347803547214
protein,between_syn,1.971452782490787
protein,between_syn,1.6664396488540871
protein,between_syn,1.796482030043171
protein,between_syn,1.8135716549798866
protein,between_syn,1.7750589901720395
protein,between_syn,1.7611395823173384
protein,between_syn,1.822129212278476
protein,between_syn,1.8398848355423219
protein,between_syn,1.7368815625896938
protein,between_syn,1.8162347803547214
protein,between_syn,1.8106723017820654
protein,between_syn,1.836071486745066
protein,between_syn,1.9069317436571143
protein,between_syn,1.8123268822434724
protein,between_syn,1.7700097740968233
protein,between_syn,1.971452782490787
protein,between_syn,1.9080435654689476
protein,between_syn,1.9385758083295739
protein,between_syn,1.8114523006273724
protein,between_syn,1.8448599437903122
protein,between_syn,1.85448167777351
protein,between_syn,1.5235803189568022
protein,between_syn,1.796482030043171
protein,between_syn,1.8135716549798866
protein,between_syn,1.6664396488540871
protein,between_syn,1.7368815625896938
protein,between_syn,1.7700097740968233
protein,between_syn,1.822129212278476
protein,between_syn,1.8114523006273724
protein,between_syn,1.9069317436571143
protein,between_syn,1.7611395823173384
protein,between_syn,1.7750589901720395
protein,between_syn,1.971452782490787
protein,between_syn,1.8448599437903122
protein,between_syn,1.5235803189568022
protein,between_syn,1.836071486745066
protein,between_syn,1.8123268822434724
protein,between_syn,1.9080435654689476
protein,between_syn,1.8162347803547214
protein,between_syn,1.9385758083295739
protein,between_syn,1.0435256339262475
protein,between_syn,1.351071494320072
protein,between_syn,1.17547414456983
protein,between_syn,1.108325746543766
protein,between_syn,1.2066836144165416
protein,between_syn,1.118059507137872
protein,between_syn,1.0673875513361755
protein,between_syn,1.0950603849520515
protein,between_syn,1.098489778741083
protein,between_syn,1.1569228267288303
protein,between_syn,1.3471130598625174
protein,between_syn,1.2809271803971707
protein,between_syn,1.2693138439160825
protein,between_syn,1.2577280784652656
protein,between_syn,1.1623354042079772
protein,between_syn,1.255823328351911
protein,between_syn,1.135685642940979
protein,between_syn,1.1189568914592243
protein,between_syn,1.2116216617497468
protein,between_syn,1.2617944212659191
protein,between_syn,1.0468699531196999
protein,between_syn,1.17547414456983
protein,between_syn,1.098489778741083
protein,between_syn,1.2693138439160825
protein,between_syn,1.351071494320072
protein,between_syn,1.2577280784652656
protein,between_syn,1.255823328351911
protein,between_syn,1.1189568914592243
protein,between_syn,1.2116216617497468
protein,between_syn,1.2617944212659191
protein,between_syn,1.3471130598625174
protein,between_syn,1.1623354042079772
protein,between_syn,1.0435256339262475
protein,between_syn,1.108325746543766
protein,between_syn,1.1569228267288303
protein,between_syn,1.0468699531196999
protein,between_syn,1.118059507137872
protein,between_syn,1.0673875513361755
protein,between_syn,1.135685642940979
protein,between_syn,1.0950603849520515
protein,between_syn,1.2066836144165416
protein,between_syn,1.2809271803971707
protein,between_syn,1.098489778741083
protein,between_syn,1.2693138439160825
protein,between_syn,1.17547414456983
protein,between_syn,1.2116216617497468
protein,between_syn,1.1569228267288303
protein,between_syn,1.255823328351911
protein,between_syn,1.135685642940979
protein,between_syn,1.0435256339262475
protein,between_syn,1.2577280784652656
protein,between_syn,1.351071494320072
protein,between_syn,1.0468699531196999
protein,between_syn,1.0950603849520515
protein,between_syn,1.2809271803971707
protein,between_syn,1.1623354042079772
protein,between_syn,1.108325746543766
protein,between_syn,1.118059507137872
protein,between_syn,1.2617944212659191
protein,between_syn,1.0673875513361755
protein,between_syn,1.6102323494972781
protein,between_syn,1.609917199650133
protein,between_syn,1.4183173630864494
protein,between_syn,1.623249030298321
protein,between_syn,1.7268349485216494
protein,between_syn,1.6781718003292065
protein,between_syn,1.6771776579242983
protein,between_syn,1.6444089317624004
protein,between_syn,1.5753489070726672
protein,between_syn,1.6034282935930857
protein,between_syn,1.7814195566378495
protein,between_syn,1.1190500196571052
protein,between_syn,1.6205076810281827
protein,between_syn,1.6104294593788473
protein,between_syn,1.519620507027906
protein,between_syn,1.6258963747501018
protein,between_syn,1.6040750884640695
protein,between_syn,1.6147587360369557
protein,between_syn,1.3623711092627908
protein,between_syn,1.7005649990012788
protein,between_syn,1.6834553017973983
protein,between_syn,1.4183173630864494
protein,between_syn,1.5753489070726672
protein,between_syn,1.6205076810281827
protein,between_syn,1.609917199650133
protein,between_syn,1.6104294593788473
protein,between_syn,1.6258963747501018
protein,between_syn,1.6147587360369557
protein,between_syn,1.3623711092627908
protein,between_syn,1.7005649990012788
protein,between_syn,1.7814195566378495
protein,between_syn,1.519620507027906
protein,between_syn,1.6102323494972781
protein,between_syn,1.623249030298321
protein,between_syn,1.6034282935930857
protein,between_syn,1.6834553017973983
protein,between_syn,1.6781718003292065
protein,between_syn,1.6771776579242983
protein,between_syn,1.6040750884640695
protein,between_syn,1.6444089317624004
protein,between_syn,1.7268349485216494
protein,between_syn,1.1190500196571052
protein,between_syn,1.5753489070726672
protein,between_syn,1.6205076810281827
protein,between_syn,1.4183173630864494
protein,between_syn,1.3623711092627908
protein,between_syn,1.6034282935930857
protein,between_syn,1.6258963747501018
protein,between_syn,1.6040750884640695
protein,between_syn,1.6102323494972781
protein,between_syn,1.6104294593788473
protein,between_syn,1.609917199650133
protein,between_syn,1.6834553017973983
protein,between_syn,1.6444089317624004
protein,between_syn,1.1190500196571052
protein,between_syn,1.519620507027906
protein,between_syn,1.623249030298321
protein,between_syn,1.6781718003292065
protein,between_syn,1.7005649990012788
protein,between_syn,1.6771776579242983
protein,between_syn,1.9550815371943588
protein,between_syn,1.885240581733278
protein,between_syn,1.748999667039612
protein,between_syn,1.8882884334478598
protein,between_syn,1.9180472763503909
protein,between_syn,1.9601231736759595
protein,between_syn,1.983993963641051
protein,between_syn,1.9087686730458902
protein,between_syn,1.8836563588342414
protein,between_syn,1.857882588079199
protein,between_syn,1.8878770492354753
protein,between_syn,1.6216482970191282
protein,between_syn,1.9027190815546324
protein,between_syn,1.8571147114303035
protein,between_syn,1.9008670902291804
protein,between_syn,1.8847946000136688
protein,between_syn,1.8908006205776238
protein,between_syn,1.9151415125200284
protein,between_syn,1.8023974715960285
protein,between_syn,1.9197081843569008
protein,between_syn,2.0077425580257926
protein,between_syn,1.748999667039612
protein,between_syn,1.8836563588342414
protein,between_syn,1.9027190815546324
protein,between_syn,1.885240581733278
protein,between_syn,1.8571147114303035
protein,between_syn,1.8847946000136688
protein,between_syn,1.9151415125200284
protein,between_syn,1.8023974715960285
protein,between_syn,1.9197081843569008
protein,between_syn,1.8878770492354753
protein,between_syn,1.9008670902291804
protein,between_syn,1.9550815371943588
protein,between_syn,1.8882884334478598
protein,between_syn,1.857882588079199
protein,between_syn,2.0077425580257926
protein,between_syn,1.9601231736759595
protein,between_syn,1.983993963641051
protein,between_syn,1.8908006205776238
protein,between_syn,1.9087686730458902
protein,between_syn,1.9180472763503909
protein,between_syn,1.6216482970191282
protein,between_syn,1.8836563588342414
protein,between_syn,1.9027190815546324
protein,between_syn,1.748999667039612
protein,between_syn,1.8023974715960285
protein,between_syn,1.857882588079199
protein,between_syn,1.8847946000136688
protein,between_syn,1.8908006205776238
protein,between_syn,1.9550815371943588
protein,between_syn,1.8571147114303035
protein,between_syn,1.885240581733278
protein,between_syn,2.0077425580257926
protein,between_syn,1.9087686730458902
protein,between_syn,1.6216482970191282
protein,between_syn,1.9008670902291804
protein,between_syn,1.8882884334478598
protein,between_syn,1.9601231736759595
protein,between_syn,1.9197081843569008
protein,between_syn,1.983993963641051
protein,between_syn,1.9370279487119786
protein,between_syn,1.8149691764674618
protein,between_syn,1.7173519309314595
protein,between_syn,1.8546086871686203
protein,between_syn,1.8883359555238737
protein,between_syn,1.9406912385955424
protein,between_syn,1.9687775839348247
protein,between_syn,1.8833927402995938
protein,between_syn,1.8530178840500944
protein,between_syn,1.816283526523194
protein,between_syn,1.847064574804322
protein,between_syn,1.604003241930109
protein,between_syn,1.8633777505256943
protein,between_syn,1.8067600508182906
protein,between_syn,1.8834541082031648
protein,between_syn,1.8545359975076081
protein,between_syn,1.8576321023709925
protein,between_syn,1.8790464555499635
protein,between_syn,1.7560206812405723
protein,between_syn,1.8694781544451309
protein,between_syn,1.996782501042889
protein,between_syn,1.7173519309314595
protein,between_syn,1.8530178840500944
protein,between_syn,1.8633777505256943
protein,between_syn,1.8149691764674618
protein,between_syn,1.8067600508182906
protein,between_syn,1.8545359975076081
protein,between_syn,1.8790464555499635
protein,between_syn,1.7560206812405723
protein,between_syn,1.8694781544451309
protein,between_syn,1.847064574804322
protein,between_syn,1.8834541082031648
protein,between_syn,1.9370279487119786
protein,between_syn,1.8546086871686203
protein,between_syn,1.816283526523194
protein,between_syn,1.996782501042889
protein,between_syn,1.9406912385955424
protein,between_syn,1.9687775839348247
protein,between_syn,1.8576321023709925
protein,between_syn,1.8833927402995938
protein,between_syn,1.8883359555238737
protein,between_syn,1.604003241930109
protein,between_syn,1.8530178840500944
protein,between_syn,1.8633777505256943
protein,between_syn,1.7173519309314595
protein,between_syn,1.7560206812405723
protein,between_syn,1.816283526523194
protein,between_syn,1.8545359975076081
protein,between_syn,1.8576321023709925
protein,between_syn,1.9370279487119786
protein,between_syn,1.8067600508182906
protein,between_syn,1.8149691764674618
protein,between_syn,1.996782501042889
protein,between_syn,1.8833927402995938
protein,between_syn,1.604003241930109
protein,between_syn,1.8834541082031648
protein,between_syn,1.8546086871686203
protein,between_syn,1.9406912385955424
protein,between_syn,1.8694781544451309
protein,between_syn,1.9687775839348247
protein,between_syn,1.2849235376819708
protein,between_syn,1.4339215532724752
protein,between_syn,0.9602758181371491
protein,between_syn,1.1892011803997418
protein,between_syn,1.3658855841826316
protein,between_syn,1.2115542941584936
protein,between_syn,1.3478986382345708
protein,between_syn,1.4060087545952948
protein,between_syn,1.2239938221426618
protein,between_syn,1.2309586061087683
protein,between_syn,1.4236632133227793
protein,between_syn,0.9710773553527112
protein,between_syn,1.3241775130849596
protein,between_syn,1.2644781361183994
protein,between_syn,1.1997732818660252
protein,between_syn,1.4651004240140941
protein,between_syn,1.2171336610983017
protein,between_syn,1.241663649352954
protein,between_syn,0.9707393505477566
protein,between_syn,1.3060973356898427
protein,between_syn,1.3290532537222308
protein,between_syn,0.9602758181371491
protein,between_syn,1.2239938221426618
protein,between_syn,1.3241775130849596
protein,between_syn,1.4339215532724752
protein,between_syn,1.2644781361183994
protein,between_syn,1.4651004240140941
protein,between_syn,1.241663649352954
protein,between_syn,0.9707393505477566
protein,between_syn,1.3060973356898427
protein,between_syn,1.4236632133227793
protein,between_syn,1.1997732818660252
protein,between_syn,1.2849235376819708
protein,between_syn,1.1892011803997418
protein,between_syn,1.2309586061087683
protein,between_syn,1.3290532537222308
protein,between_syn,1.2115542941584936
protein,between_syn,1.3478986382345708
protein,between_syn,1.2171336610983017
protein,between_syn,1.4060087545952948
protein,between_syn,1.3658855841826316
protein,between_syn,0.9710773553527112
protein,between_syn,1.2239938221426618
protein,between_syn,1.3241775130849596
protein,between_syn,0.9602758181371491
protein,between_syn,0.9707393505477566
protein,between_syn,1.2309586061087683
protein,between_syn,1.4651004240140941
protein,between_syn,1.2171336610983017
protein,between_syn,1.2849235376819708
protein,between_syn,1.2644781361183994
protein,between_syn,1.4339215532724752
protein,between_syn,1.3290532537222308
protein,between_syn,1.4060087545952948
protein,between_syn,0.9710773553527112
protein,between_syn,1.1997732818660252
protein,between_syn,1.1892011803997418
protein,between_syn,1.2115542941584936
protein,between_syn,1.3060973356898427
protein,between_syn,1.3478986382345708
protein,between_syn,1.252561270846103
protein,between_syn,1.4171190060595256
protein,between_syn,1.034401151271735
protein,between_syn,1.259094841568875
protein,between_syn,1.3602276796599604
protein,between_syn,1.2574581907877855
protein,between_syn,1.3141093472415275
protein,between_syn,1.2892174955777103
protein,between_syn,1.1980776634328392
protein,between_syn,1.2418092116002033
protein,between_syn,1.4276027977338268
protein,between_syn,0.932754434855168
protein,between_syn,1.3413330799660252
protein,between_syn,1.284104299736388
protein,between_syn,1.2554567728240822
protein,between_syn,1.34151894870342
protein,between_syn,1.2194876112213429
protein,between_syn,1.2689080221024518
protein,between_syn,1.043317232166751
protein,between_syn,1.383610271357969
protein,between_syn,1.3255218786693008
protein,between_syn,1.034401151271735
protein,between_syn,1.1980776634328392
protein,between_syn,1.3413330799660252
protein,between_syn,1.4171190060595256
protein,between_syn,1.284104299736388
protein,between_syn,1.34151894870342
protein,between_syn,1.2689080221024518
protein,between_syn,1.043317232166751
protein,between_syn,1.383610271357969
protein,between_syn,1.4276027977338268
protein,between_syn,1.2554567728240822
protein,between_syn,1.252561270846103
protein,between_syn,1.259094841568875
protein,between_syn,1.2418092116002033
protein,between_syn,1.3255218786693008
protein,between_syn,1.2574581907877855
protein,between_syn,1.3141093472415275
protein,between_syn,1.2194876112213429
protein,between_syn,1.2892174955777103
protein,between_syn,1.3602276796599604
protein,between_syn,0.932754434855168
protein,between_syn,1.1980776634328392
protein,between_syn,1.3413330799660252
protein,between_syn,1.034401151271735
protein,between_syn,1.043317232166751
protein,between_syn,1.2418092116002033
protein,between_syn,1.34151894870342
protein,between_syn,1.2194876112213429
protein,between_syn,1.252561270846103
protein,between_syn,1.284104299736388
protein,between_syn,1.4171190060595256
protein,between_syn,1.3255218786693008
protein,between_syn,1.2892174955777103
protein,between_syn,0.932754434855168
protein,between_syn,1.2554567728240822
protein,between_syn,1.259094841568875
protein,between_syn,1.2574581907877855
protein,between_syn,1.383610271357969
protein,between_syn,1.3141093472415275
protein,between_syn,1.0730657471068379
protein,between_syn,1.4007163403736622
protein,between_syn,1.1543743894465515
protein,between_syn,1.0625045327483569
protein,between_syn,1.0769848851746775
protein,between_syn,1.0286172069904038
protein,between_syn,1.081418106520132
protein,between_syn,1.1100505639744205
protein,between_syn,1.1502736151412898
protein,between_syn,1.1181402276696315
protein,between_syn,1.1631568902001581
protein,between_syn,1.337581763723658
protein,between_syn,1.2288719031401434
protein,between_syn,1.1785780063413076
protein,between_syn,1.2507371798489952
protein,between_syn,1.2786079616687416
protein,between_syn,1.0880113266097577
protein,between_syn,1.0841458500411034
protein,between_syn,1.2388004645667163
protein,between_syn,1.1603996569114374
protein,between_syn,1.113059285283709
protein,between_syn,1.1543743894465515
protein,between_syn,1.1502736151412898
protein,between_syn,1.2288719031401434
protein,between_syn,1.4007163403736622
protein,between_syn,1.1785780063413076
protein,between_syn,1.2786079616687416
protein,between_syn,1.0841458500411034
protein,between_syn,1.2388004645667163
protein,between_syn,1.1603996569114374
protein,between_syn,1.1631568902001581
protein,between_syn,1.2507371798489952
protein,between_syn,1.0730657471068379
protein,between_syn,1.0625045327483569
protein,between_syn,1.1181402276696315
protein,between_syn,1.113059285283709
protein,between_syn,1.0286172069904038
protein,between_syn,1.081418106520132
protein,between_syn,1.0880113266097577
protein,between_syn,1.1100505639744205
protein,between_syn,1.0769848851746775
protein,between_syn,1.337581763723658
protein,between_syn,1.1502736151412898
protein,between_syn,1.2288719031401434
protein,between_syn,1.1543743894465515
protein,between_syn,1.2388004645667163
protein,between_syn,1.1181402276696315
protein,between_syn,1.2786079616687416
protein,between_syn,1.0880113266097577
protein,between_syn,1.0730657471068379
protein,between_syn,1.1785780063413076
protein,between_syn,1.4007163403736622
protein,between_syn,1.113059285283709
protein,between_syn,1.1100505639744205
protein,between_syn,1.337581763723658
protein,between_syn,1.2507371798489952
protein,between_syn,1.0625045327483569
protein,between_syn,1.0286172069904038
protein,between_syn,1.1603996569114374
protein,between_syn,1.081418106520132
protein,between_syn,1.9656014284419414
protein,between_syn,1.7938262648731222
protein,between_syn,1.703132906576439
protein,between_syn,1.8488103413695915
protein,between_syn,1.8831982820868003
protein,between_syn,1.9656000335335022
protein,between_syn,2.0095319401547895
protein,between_syn,1.8844183228530251
protein,between_syn,1.8402132707565642
protein,between_syn,1.7838908421980049
protein,between_syn,1.8243193984731672
protein,between_syn,1.6001769626788507
protein,between_syn,1.85435157172233
protein,between_syn,1.762682715029412
protein,between_syn,1.9150077914362973
protein,between_syn,1.8600119163465636
protein,between_syn,1.847054436028459
protein,between_syn,1.8688777602032427
protein,between_syn,1.8059515363616334
protein,between_syn,1.8141131685707883
protein,between_syn,2.0374330709295165
protein,between_syn,1.703132906576439
protein,between_syn,1.8402132707565642
protein,between_syn,1.85435157172233
protein,between_syn,1.7938262648731222
protein,between_syn,1.762682715029412
protein,between_syn,1.8600119163465636
protein,between_syn,1.8688777602032427
protein,between_syn,1.8059515363616334
protein,between_syn,1.8141131685707883
protein,between_syn,1.8243193984731672
protein,between_syn,1.9150077914362973
protein,between_syn,1.9656014284419414
protein,between_syn,1.8488103413695915
protein,between_syn,1.7838908421980049
protein,between_syn,2.0374330709295165
protein,between_syn,1.9656000335335022
protein,between_syn,2.0095319401547895
protein,between_syn,1.847054436028459
protein,between_syn,1.8844183228530251
protein,between_syn,1.8831982820868003
protein,between_syn,1.6001769626788507
protein,between_syn,1.8402132707565642
protein,between_syn,1.85435157172233
protein,between_syn,1.703132906576439
protein,between_syn,1.8059515363616334
protein,between_syn,1.7838908421980049
protein,between_syn,1.8600119163465636
protein,between_syn,1.847054436028459
protein,between_syn,1.9656014284419414
protein,between_syn,1.762682715029412
protein,between_syn,1.7938262648731222
protein,between_syn,2.0374330709295165
protein,between_syn,1.8844183228530251
protein,between_syn,1.6001769626788507
protein,between_syn,1.9150077914362973
protein,between_syn,1.8488103413695915
protein,between_syn,1.9656000335335022
protein,between_syn,1.8141131685707883
protein,between_syn,2.0095319401547895
protein,between_syn,1.9069317436571143
protein,between_syn,1.7750589901720395
protein,between_syn,1.6664396488540871
protein,between_syn,1.8123268822434724
protein,between_syn,1.85448167777351
protein,between_syn,1.9080435654689476
protein,between_syn,1.9385758083295739
protein,between_syn,1.8448599437903122
protein,between_syn,1.796482030043171
protein,between_syn,1.7700097740968233
protein,between_syn,1.8106723017820654
protein,between_syn,1.5235803189568022
protein,between_syn,1.8135716549798866
protein,between_syn,1.7611395823173384
protein,between_syn,1.836071486745066
protein,between_syn,1.822129212278476
protein,between_syn,1.8114523006273724
protein,between_syn,1.8398848355423219
protein,between_syn,1.7368815625896938
protein,between_syn,1.8162347803547214
protein,between_syn,1.971452782490787
protein,between_syn,1.6664396488540871
protein,between_syn,1.796482030043171
protein,between_syn,1.8135716549798866
protein,between_syn,1.7750589901720395
protein,between_syn,1.7611395823173384
protein,between_syn,1.822129212278476
protein,between_syn,1.8398848355423219
protein,between_syn,1.7368815625896938
protein,between_syn,1.8162347803547214
protein,between_syn,1.8106723017820654
protein,between_syn,1.836071486745066
protein,between_syn,1.9069317436571143
protein,between_syn,1.8123268822434724
protein,between_syn,1.7700097740968233
protein,between_syn,1.971452782490787
protein,between_syn,1.9080435654689476
protein,between_syn,1.9385758083295739
protein,between_syn,1.8114523006273724
protein,between_syn,1.8448599437903122
protein,between_syn,1.85448167777351
protein,between_syn,1.5235803189568022
protein,between_syn,1.796482030043171
protein,between_syn,1.8135716549798866
protein,between_syn,1.6664396488540871
protein,between_syn,1.7368815625896938
protein,between_syn,1.7700097740968233
protein,between_syn,1.822129212278476
protein,between_syn,1.8114523006273724
protein,between_syn,1.9069317436571143
protein,between_syn,1.7611395823173384
protein,between_syn,1.7750589901720395
protein,between_syn,1.971452782490787
protein,between_syn,1.8448599437903122
protein,between_syn,1.5235803189568022
protein,between_syn,1.836071486745066
protein,between_syn,1.8123268822434724
protein,between_syn,1.9080435654689476
protein,between_syn,1.8162347803547214
protein,between_syn,1.9385758083295739
protein,between_syn,1.169173303770824
protein,between_syn,1.43075057975658
protein,between_syn,1.059525667791299
protein,between_syn,1.106999947980756
protein,between_syn,1.2332188552401686
protein,between_syn,1.1442509449280098
protein,between_syn,1.1840441962152515
protein,between_syn,1.2472663099071617
protein,between_syn,1.1345569959568127
protein,between_syn,1.1609335222151584
protein,between_syn,1.3116622489531118
protein,between_syn,1.146388282077227
protein,between_syn,1.089218161053341
protein,between_syn,1.1805337663887636
protein,between_syn,1.200706590314224
protein,between_syn,1.2469818953234615
protein,between_syn,1.0385626982080685
protein,between_syn,1.0645176407350467
protein,between_syn,1.0879416362631311
protein,between_syn,1.2113419005070871
protein,between_syn,1.2293146208013621
protein,between_syn,1.059525667791299
protein,between_syn,1.1345569959568127
protein,between_syn,1.089218161053341
protein,between_syn,1.43075057975658
protein,between_syn,1.1805337663887636
protein,between_syn,1.2469818953234615
protein,between_syn,1.0645176407350467
protein,between_syn,1.0879416362631311
protein,between_syn,1.2113419005070871
protein,between_syn,1.3116622489531118
protein,between_syn,1.200706590314224
protein,between_syn,1.169173303770824
protein,between_syn,1.106999947980756
protein,between_syn,1.1609335222151584
protein,between_syn,1.2293146208013621
protein,between_syn,1.1442509449280098
protein,between_syn,1.1840441962152515
protein,between_syn,1.0385626982080685
protein,between_syn,1.2472663099071617
protein,between_syn,1.2332188552401686
protein,between_syn,1.146388282077227
protein,between_syn,1.1345569959568127
protein,between_syn,1.089218161053341
protein,between_syn,1.059525667791299
protein,between_syn,1.0879416362631311
protein,between_syn,1.1609335222151584
protein,between_syn,1.2469818953234615
protein,between_syn,1.0385626982080685
protein,between_syn,1.169173303770824
protein,between_syn,1.1805337663887636
protein,between_syn,1.43075057975658
protein,between_syn,1.2293146208013621
protein,between_syn,1.2472663099071617
protein,between_syn,1.146388282077227
protein,between_syn,1.200706590314224
