pilot_n,strength,group,edge_mean_ratio,taxon_degree_mean_ratio,function_degree_mean_ratio,connectance_ratio,edge_count_ks,taxon_degree_ks,function_degree_ks,taxon_prevalence_rank_corr,function_prevalence_rank_corr
10,0.8668,CD,1.257470532016566,1.1814891846921796,1.1536637931034481,1.257470532016566,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.8489598966855004,0.9175002988450148
10,0.8668,Control,0.9311882180069463,0.9369447576099211,0.9393690689920493,0.9311882180069463,0.07,0.07,0.07,0.9889072470525814,0.993515846843372
10,0.8829,CD,1.2688595093978976,1.1915973377703826,1.1726724137931035,1.2688595093978976,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.849070251532645,0.9176069652178392
10,0.8829,Control,0.9464967940154956,0.9486696730552424,0.9490382149269043,0.9464967940154956,0.065,0.065,0.065,0.9884026040694632,0.9933178897069533
10,0.899,CD,1.1881650207072316,1.1350665557404327,1.118060344827586,1.1881650207072316,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.8500084598654208,0.9184893653894013
10,0.899,Control,0.9470244456318461,0.9506764374295378,0.9517440369325468,0.9470244456318461,0.055,0.055,0.055,0.9889206305184973,0.9934179941406034
10,0.9151,CD,1.1936763300414146,1.1349417637271213,1.1150862068965517,1.1936763300414146,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.850892867501689,0.9188906479956155
10,0.9151,Control,0.9438218006946298,0.9501127395715896,0.9518466273403438,0.94382180069463,0.05,0.05,0.05,0.9885496630689118,0.9933344187666071
10,1.0,CD,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
10,1.0,Control,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999999999999998,1.0
17,0.0,CD,1.649513336688475,1.524229765013055,1.4996042593769865,1.6495133366884753,0.2982352941176471,0.2982352941176471,0.2982352941176471,0.8525235347378194,0.9193905374813631
17,0.0,Control,0.707289156626506,0.7356560664661225,0.7416495507060334,0.7072891566265059,0.3,0.3,0.3,0.9451661475831521,0.9676030510880195
17,0.1231,CD,1.6082410669350782,1.4923701769654774,1.472396694214876,1.6082410669350782,0.2832352941176471,0.2832352941176471,0.2832352941176471,0.8761554490549502,0.9316221979781152
17,0.1231,Control,0.7588591867469879,0.7825089528720813,0.7858817394094995,0.7588591867469878,0.255,0.255,0.255,0.9645937765366833,0.9789691454430528
17,0.3684,CD,1.4166894816305988,1.3394589498114304,1.3271726001271456,1.416689481630599,0.19823529411764707,0.19823529411764707,0.19823529411764707,0.9113976848661451,0.9505039331539663
17,0.3684,Control,0.8102409638554217,0.8269388339779401,0.8312869062901156,0.8102409638554217,0.2,0.2,0.2,0.9750446804761665,0.9866425643357816
17,0.3913,CD,1.3545928535480625,1.2829402378880186,1.2746217418944692,1.3545928535480627,0.1682352941176471,0.1682352941176471,0.1682352941176471,0.9121144636687065,0.9524409434362692
17,0.3913,Control,0.8309789156626506,0.8462132932244665,0.8439305198973043,0.8309789156626505,0.2,0.2,0.2,0.9724933606801355,0.9838593381138522
17,0.4141,CD,1.3552773024660292,1.2915709312445605,1.2732978385251112,1.3552773024660292,0.1682352941176471,0.1682352941176471,0.1682352941176471,0.9185953541066438,0.9540989600061458
17,0.4141,Control,0.864480421686747,0.8762999570262141,0.8795972400513479,0.8644804216867469,0.15,0.15,0.15,0.9803993925530984,0.9897282131179103
17,0.5876,CD,1.2930266733769502,1.2393182477516682,1.2350667514303877,1.2930266733769502,0.13823529411764707,0.13823529411764707,0.13823529411764707,0.939451282055787,0.9647940113109843
17,0.5876,Control,0.877198795180723,0.8875017905744162,0.8876034980744545,0.8771987951807229,0.135,0.135,0.135,0.982159235099379,0.992163647975685
17,0.7583,CD,1.1039219929542023,1.0842616768204236,1.0856547997457089,1.1039219929542023,0.05441176470588238,0.05441176470588238,0.05441176470588238,0.957494397998864,0.9726401579582342
17,0.7583,Control,0.9569615963855422,0.9620061595759921,0.9600417201540437,0.956961596385542,0.055,0.055,0.055,0.9846638936253337,0.9945073568991937
17,0.8566,CD,1.0870845495722194,1.0722773426167682,1.0706055308328035,1.0870845495722194,0.04323529411764704,0.04323529411764704,0.04323529411764704,0.9609291709332668,0.9747945582537797
17,0.8566,Control,0.970097891566265,0.973037530439765,0.96963013478819,0.970097891566265,0.035,0.035,0.035,0.9864757849659054,0.9952084777518218
17,0.8749,CD,1.1190654252642176,1.0954076008123006,1.091220597584234,1.1190654252642176,0.05323529411764705,0.05323529411764705,0.05323529411764705,0.9588196413764769,0.9734896739528263
17,0.8749,Control,0.9602673192771084,0.9641004154132645,0.9626195442875481,0.9602673192771083,0.045,0.045,0.045,0.9856179476305733,0.9948889026712135
17,0.8928,CD,1.0328419728233518,1.0318610385842761,1.0293483788938336,1.032841972823352,0.02323529411764713,0.02323529411764713,0.02323529411764713,0.9749885674296257,0.9857838567097766
17,0.8928,Control,0.9862575301204819,0.9867232488182209,0.9851925545571246,0.9862575301204819,0.021176470588235297,0.021176470588235297,0.021176470588235297,0.9926923059682472,0.9960367142662898
17,0.9107,CD,1.0442294916960242,1.037088772845953,1.0360219326128417,1.0442294916960244,0.025588235294117634,0.024411764705882355,0.024411764705882355,0.9713372043116244,0.981476682045633
17,0.9107,Control,0.984378765060241,0.9872102850594471,0.9870611360718872,0.984378765060241,0.015,0.015,0.015,0.9917585290808363,0.9962366996161641
17,1.0,CD,1.0041036738802214,1.0044400928343487,1.0043022886204704,1.0041036738802216,0.006470588235294117,0.006470588235294117,0.00764705882352941,0.9969633161249876,0.9987562272939108
17,1.0,Control,0.9974209337349398,0.9973406388769518,0.9985044929396664,0.9974209337349398,0.006764705882352895,0.005588235294117672,0.00794117647058823,0.9980283147797122,0.9984551972456966
