Taxon,Function,HM405CO,HM405TI,HM406CO,HM406TI,HM417CO,HM417TI,HM421CO,HM421TI,HM422CO1,HM422TI1,HM424CO,HM427CO,HM427TI,HM435CO,HM435TI,HM440CO,HM441CO,HM441TI,HM442CO,HM442TI,HM449CO2,HM449TI,HM450DC,HM450TI,HM455DC,HM458DC,HM460DCA,HM464DC,HM464PC,HM465PC,HM465TI,HM466CO,HM466TI,HM467DC,HM467PC,HM467TI,HM472DC,HM482DCA,HM483DCA,HM483PCA,HM483TIA,HM494DC,HM499PC,HM499TIA,HM500CoAC,HM500CoDC,HM502DCN,HM502PCN,HM502TIN,HM504DCN,HM504PCA,HM504TIN,HM505DCA,HM505PCA,HM505TIN,HM513DCN,HM513PCN,HM513TIN,HM514CoN,HM514DCA,HM514TIN,HM518CoN,HM518DCN,HM518TIA,HM520CoN,HM520DCN,HM523CoN,HM523DCN,HM523TIN,HM527CoN,HM527DCN,HM527TIN,HM528CoN,HM528DCN,HM528TIN,HM531CoN,HM531DCN,HM531TIN,HM533CoA,HM533DCA,HM537DCN,HM537PCN,HM537TIN,HM538DCN,HM538PCN,HM539DCA,HM539PCN,HM539TIA,HM540CoN,HM540DCN,HM540TIN,HM543DCA,HM543PCA,HM543TIN1,HM544DCN,HM544PCN,HM544TIN,HM545DCN,HM545TIN,HM550DCA,HM550PCN,HM557DCN,HM557PCN,HM557TIA,HM558DCN,HM558PCN,HM558TIN,HM560DCA,HM560PCA,HM560TIN,HM561DCN,HM561PCN,HM561TIN,HM562DCA,HM562PCN,HM562TIA,HM563DCN,HM563PCN,HM563TIN,HM564DC,HM564PC,HM564TI,HM565DCN,HM565PCN,HM565TIA,HM567DCA,HM567PCA,HM567TIN,HM568DC,HM568PC,HM568TI,HM569DCA,HM569PCA,HM569TIA,HM572DCN,HM572PCN,HM572TIN,HM573DCA,HM573PCA,HM573TIN,HM574DCA,HM574PCN,HM574TIA,HM576DCN,HM576PCN,HM576TI,HM579DCA,HM579PCA,HM579TIA,HM580DC,HM580PC,HM580TI,HM581DCN,HM581PCN,HM581TI,HM582DCA,HM582PCN,HM582TIN,HM588DCN,HM588PCN,HM588TIA,HM590DCN,HM590PCN,HM590TIN,HM594DCN,HM594PCN,HM594TIN,HM599PCN,HM599TIN,HM601DCN,HM601PCA,HM601TIA,HM602DCA,HM602PCA,HM602TIN,HM607DCN,HM607PCN,HM607TIN,HM609DCN,HM609PCN,HM610DCA,HM610PCN,HM610TIN,HM611DCA,HM611PCN,HM611TIN,HM614DCA,HM614PCN,HM614TIA,HM615DCN,HM615PCN,HM615TIA,HM616DCA,HM616PCA,HM617DCA,HM617PCA,HM617TIN,HM620DCA,HM620PCA,HM620TIN,HM621DCA,HM621PCA,HM621TIN
MGYG000001370,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001380,COG0244,0,0,0,0,32073000,0,0,16877000,0,0,0,0,0,0,0,0,0,6023500,30617000,44225000,0,0,0,0,0,0,35885000,0,124990000,0,0,0,0,0,0,0,0,107000000,0,0,0,0,0,0,0,0,0,41953000,67832000,29879000,44845000,47157000,0,0,0,0,71232000,15732000,0,0,0,0,0,0,14987000,0,0,0,0,0,0,0,51447000,71768000,159880000,0,0,0,12098000,26360000,16342000,24636000,23725000,0,0,11332000,107560000,0,0,0,0,0,0,6664300,25152000,26256000,15943000,0,0,72384000,55610000,0,0,0,0,146600000,72176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48026000,0,52512000,0,0,0,0,0,0,0,0,0,0,45428000,0,0,0,0,0,34161000,0,21834000,140260000,13732000,0,0,0,35225000,53175000,33620000,0,112730000,84640000,0,0,0,0,0,0,7048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17469000,13905000,62459000,71966000,28239000,0,234770000,214260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82909000,143340000
MGYG000001400,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001439,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9220600,8334900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8068100,19920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7265600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001606,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002100,0,0,0,0,0,0,0,0,0,0,0,0,27108000,0,0,0,0,0,0,17913000,38984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177900000,0,24988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002136,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68525000,0,0,0,0,0,0,0,0,0,51995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13875000,10834000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10771000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109350000,149870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002202,COG0244,0,0,0,0,0,25313000,834300000,628500000,21891000,0,0,51152000,42136000,114360000,122310000,0,0,39152000,57235000,81423000,41543000,35298000,0,36361000,108800000,18711000,0,0,582510000,0,0,53180000,51852000,166630000,74311000,21711000,0,72527000,853360000,681710000,464830000,243880000,23667000,35905000,124740000,219820000,429750000,339860000,317750000,41144000,51607000,25837000,0,0,0,194000000,111430000,19642000,103320000,22016000,56684000,35115000,51058000,7752500,0,16308000,166050000,350170000,156550000,268100000,90024000,150870000,67894000,67712000,38434000,158340000,258510000,394490000,28411000,74574000,91565000,23706000,27279000,124910000,20572000,0,0,0,52033000,42786000,49741000,63644000,188480000,45605000,153940000,185740000,157590000,0,0,62691000,65016000,55142000,56773000,21594000,43583000,118300000,43020000,0,71615000,0,11345000,0,0,0,0,0,67501000,72020000,84971000,0,0,0,383750000,117530000,130340000,0,0,0,58639000,57739000,0,17018000,0,0,56638000,45501000,0,0,0,0,0,57881000,0,44338000,27688000,0,0,0,0,122370000,130210000,65067000,49518000,132780000,64753000,31147000,23568000,18757000,0,0,0,99392000,30400000,0,115300000,137340000,110910000,130280000,43566000,0,0,0,0,0,0,36902000,23960000,16229000,23183000,17224000,163950000,74649000,66333000,0,486790000,200080000,38875000,95902000,0,0,11973000,0,0,0,0,0,0,183930000,200970000,114290000,0,0,0
MGYG000002203,COG0244,0,0,0,0,0,0,11325000,0,0,0,0,0,0,0,0,0,0,0,0,0,18840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002226,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69930000,97378000,34615000,0,0,0,0,0,4621100,7168300,7045800,0,0,8927100,0,0,14105000,18263000,0,3138600,0,0,0,0,0,0,0,0,0,0,0,0,0,14011000,0,0,8154900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002279,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206430000,226100000,191320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002321,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14244000,6268900,18208000,52281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100000,12428000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002328,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28148000,12579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002395,COG0244,0,0,0,0,0,0,25369000,110960000,0,0,0,0,0,0,0,0,0,0,0,12102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20390000,0,0,0,0,22407000,12868000,9723000,0,0,0,0,0,0,0,19332000,204490000,53014000,4753500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110200000,123960000,128480000,0,0,0,14549000,0,0,0,0,0,0,16843000,31144000,0,0,0,0,0,0,0,0,0,0,0,0,0,115380000,67804000,61896000,0,0,0,0,0,0,0,0,0,5837600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32728000,49017000,58806000,0,0,0,0,0,0,0,0,0,0,0,0,171550000,166020000,178050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002417,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40652000,0,0,44689000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58919000,79574000,97863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27434000,0,0,0,0,0,0,0,127860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35993000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30096000,0,0,0,0,0,0,0,0,0,23988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002438,COG0244,0,0,0,0,0,0,63815000,82264000,0,0,0,0,0,23381000,59644000,0,76396000,24579000,0,0,9824600,5619000,0,0,14770000,0,37283000,0,0,0,0,5931300,0,0,0,0,0,0,0,0,0,0,0,0,0,55346000,169910000,187060000,178260000,233260000,268540000,0,0,0,0,42606000,104390000,0,0,7801500,0,45337000,0,0,35991000,16405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10843000,20242000,0,0,0,0,0,0,0,0,0,0,0,0,17200000,0,0,0,0,0,0,0,0,0,20384000,87360000,0,15064000,0,0,0,0,0,0,0,0,0,0,0,136070000,20982000,32535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14689000,10233000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22285000,19071000,0,26854000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14793000,0,0,0,0
MGYG000002444,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11376000,15305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7583700,0,0,0,0,0,0,0,0,0,32305000,33242000,19011000,0,0,0,0,0,0,0,0,0,0,0,0,13778000,0,0,0,0,0,0,0,0,0,0,0,0,35379000,37859000,32228000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002455,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14776000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002478,COG0244,0,0,0,0,897360000,42227000,0,55388000,135090000,0,0,132170000,213070000,27908000,73334000,0,0,0,89749000,77248000,587580000,918170000,0,0,228330000,0,120900000,121140000,362350000,0,0,58525000,101600000,109170000,154890000,55292000,0,120780000,32569000,62100000,25051000,0,149520000,119800000,0,0,0,0,0,268860000,552960000,45241000,0,0,0,274690000,181650000,15624000,154710000,320320000,30126000,743920000,322010000,84540000,0,22032000,94294000,22389000,62331000,370230000,111140000,244400000,466770000,376430000,436720000,138150000,290710000,156400000,85314000,114170000,0,0,0,112300000,251070000,146060000,0,0,617360000,260860000,90540000,466310000,583260000,447990000,33086000,29358000,294720000,1121700000,291490000,275720000,173800000,209740000,948550000,74797000,170430000,152010000,147420000,346610000,216440000,12143000,30087000,0,0,26482000,211180000,13620000,1088200000,726550000,752840000,0,0,0,209490000,83522000,429650000,0,0,0,352360000,123680000,0,176370000,161990000,0,304540000,430700000,156680000,0,0,0,9235500,724300000,0,219610000,71582000,32020000,573530000,650430000,54053000,387980000,463590000,137570000,13553000,618520000,80288000,82309000,28642000,0,142960000,0,0,461700000,952760000,70677000,0,0,0,183480000,22813000,0,0,0,0,0,0,133670000,101670000,30185000,259210000,297680000,0,0,0,0,426080000,206650000,95064000,91850000,0,224380000,0,0,0,0,0,0,0,492230000,184840000,115770000,0,2680800000,3748500000
MGYG000002528,COG0244,0,0,0,0,0,20302000,0,0,0,0,0,0,0,0,0,0,0,0,38075000,14785000,0,0,0,36670000,0,9733900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7066900,0,0,0,0,0,0,0,98370000,14712000,84103000,0,0,0,0,0,0,169210000,0,1058000000,0,0,54391000,0,28130000,0,0,0,0,0,0,0,13896000,0,12813000,11618000,0,46175000,31385000,0,0,0,0,20490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6065300,0,4176900,0,0,0,0,0,0,0,0,0,0,0,0,27884000,0,37352000,12875000,63811000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52388000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002540,COG0244,0,0,0,16805000,581220000,231800000,309490000,289530000,970640000,0,28022000,776510000,1056300000,45233000,461930000,0,140390000,284370000,116340000,307790000,589000000,585010000,0,394180000,556280000,27268000,166860000,1738700000,1867900000,0,0,389890000,440140000,574320000,674100000,543820000,0,216900000,231000000,251560000,199130000,151000000,651280000,941680000,1187000000,1023700000,3694800000,1089600000,927340000,983600000,1068900000,239910000,0,0,0,1331700000,1374900000,429050000,247820000,118220000,90533000,710760000,306750000,131100000,282610000,281300000,511920000,132720000,181450000,1259300000,274440000,1009300000,1223800000,757210000,1851100000,201330000,366820000,373640000,984570000,213360000,307960000,323110000,272070000,1303100000,1227800000,626490000,322820000,0,174750000,602960000,87351000,504560000,1010000000,327060000,461170000,458710000,636120000,1087100000,331290000,608370000,512840000,589680000,1109600000,91555000,780540000,1776100000,1569000000,649080000,608790000,51090000,123600000,44638000,34628000,84449000,515120000,170890000,833360000,788360000,552120000,0,0,0,1480600000,1012000000,1626900000,0,208470000,178260000,552140000,542080000,0,735030000,396330000,57506000,841700000,840320000,431490000,0,0,0,41220000,788580000,22320000,1036600000,369900000,405230000,1260700000,1076300000,61719000,886730000,1074500000,379310000,60637000,1224000000,465660000,146240000,179620000,72273000,311950000,98298000,79999000,1007300000,738920000,597360000,47963000,98816000,27972000,45429000,166930000,0,0,0,0,0,0,189610000,293420000,35475000,460330000,548120000,1627600000,2726600000,865610000,114480000,809800000,658830000,450180000,784050000,0,559480000,236190000,0,0,0,0,0,10930000,887650000,762960000,393780000,0,2510200000,4392100000
MGYG000002549,COG0244,0,0,0,0,0,0,0,0,37271000,0,0,0,0,0,0,0,0,0,0,5000100,26036000,23893000,0,0,0,0,0,24883000,188900000,0,0,0,10025000,0,0,0,0,16830000,0,0,0,16974000,30121000,33765000,0,0,0,0,0,93144000,84946000,0,0,0,0,50628000,239860000,0,0,0,0,0,0,0,0,0,0,0,0,34896000,0,0,0,0,5945100,0,0,0,51543000,44914000,0,0,0,0,0,0,0,0,0,3525000,8901200,0,0,0,0,0,0,0,0,0,0,0,25487000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12372000,92109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9551100,0,0,0,0,30892000,21244000,16730000,0,0,0,0,146140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266840000,96314000,64083000,104940000,0,0,0,0,0,0,0,0,0,68066000,89218000,0,0,14929000,57413000
MGYG000002718,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002877,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,40480000,44765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68984000,373520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002933,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25170000,0,99646000,0,85145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18435000,9816700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003166,COG0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6873300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13084000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30793000,0,0,0,0,0,0,0,0,0,0,0,0,0,47545000,65624000
MGYG000003242,COG0244,0,0,0,0,0,0,161750000,240860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
